timestamp,TP9,AF7,AF8,TP10,Right AUX
1533058202,924.7253,795.78754,812.3077,917.8755,893.2967
1533058202,788.1319,772.8205,812.71063,808.2784,921.0989
1533058202,622.9304,762.3443,809.4872,651.53845,789.7436
1533058202,640.2564,763.1502,805.05493,651.53845,647.50916
1533058202,847.76556,779.2674,805.4579,838.9011,817.5458
1533058202,924.7253,771.2088,805.05493,916.6667,1168.0952
1533058202,814.7253,788.1319,809.0842,821.978,911.8315
1533058202,635.0183,778.46155,809.89014,660.40295,617.6923
1533058202,618.9011,758.71796,805.8608,637.03296,653.1502
1533058202,833.663,792.5641,803.44324,818.3516,746.2271
1533058202,936.8132,821.1722,809.0842,910.6227,842.9304
1533058202,840.10986,807.0696,806.26373,837.28937,846.9597
1533058202,672.8938,765.16486,801.02563,692.6374,751.06226
1533058202,625.34796,760.7326,805.05493,642.674,680.14655
1533058202,829.2308,798.20514,810.293,816.337,740.989
1533058202,956.55676,817.1429,805.4579,923.1135,875.56775
1533058202,880,795.38464,803.8461,867.1062,1027.8755
1533058202,702.71063,771.6117,811.0989,728.49817,1008.93774
1533058202,617.28937,778.46155,809.4872,639.85345,726.8865
1533058202,796.99634,799.41394,808.68134,780.87915,707.1429
1533058202,952.52747,800.2198,807.47253,915.4579,978.315
1533058202,896.52014,810.293,804.2491,871.9414,920.293
1533058202,729.707,801.4286,802.23444,738.1685,673.69965
1533058202,629.3773,770,804.2491,648.315,626.55676
1533058202,783.2967,785.7143,804.2491,775.64105,722.4542
1533058202,959.7802,822.7839,802.6374,925.9341,803.8461
1533058202,929.15753,821.5751,805.05493,901.75824,795.78754
1533058202,765.9707,790.14655,807.47253,774.83514,765.56775
1533058202,625.7509,757.1062,811.0989,664.83514,780.4762
1533058202,749.45056,770,809.89014,763.1502,785.31134
1533058202,954.1392,815.12823,806.26373,928.3516,792.96704
1533058202,944.4689,816.337,806.6667,931.978,832.8571
1533058202,791.75824,772.8205,807.47253,821.978,1002.0879
1533058202,639.45056,780.07324,803.44324,683.7729,806.6667
1533058202,727.6923,805.05493,799.81683,738.97437,590.293
1533058202,944.0659,819.9634,804.65204,922.71063,745.0183
1533058202,964.21246,831.2454,806.6667,938.8278,824.7985
1533058202,816.337,811.9048,803.8461,815.9341,736.1539
1533058202,648.71796,780.87915,801.4286,679.7436,629.7802
1533058202,700.696,769.59705,802.6374,718.8278,671.28204
1533058202,920.696,804.65204,807.47253,899.34064,811.50183
1533058202,967.8388,827.2161,808.2784,937.619,890.87915
1533058202,832.0513,815.5311,802.6374,829.6337,795.78754
1533058202,653.5531,763.5531,799.011,698.68134,828.4249
1533058202,674.5055,762.3443,800.6227,708.7546,855.42126
1533058202,903.7729,817.1429,803.0403,876.77655,771.6117
1533058202,974.68866,824.3956,807.0696,939.2308,823.5897
1533058202,855.42126,796.99634,803.44324,854.61536,923.5165
1533058202,679.7436,787.326,798.60803,707.5458,769.59705
1533058202,663.6264,784.90845,807.0696,684.57874,624.94507
1533058202,886.04395,807.47253,806.6667,851.39197,751.8681
1533058202,990.80585,828.4249,801.02563,928.7546,850.989
1533058202,885.64105,811.0989,799.41394,857.8388,895.31134
1533058202,706.7399,784.90845,800.6227,721.2454,802.23444
1533058202,652.74725,761.9414,800.6227,677.72894,709.9634
1533058202,847.76556,765.56775,802.23444,842.1245,971.06226
1533058202,981.53845,817.1429,806.6667,938.022,974.68866
1533058202,904.57874,828.4249,807.0696,871.53845,789.7436
1533058202,729.707,783.69965,803.8461,749.85345,733.3333
1533058202,639.45056,767.1795,806.26373,678.93774,664.43225
1533058202,811.50183,798.20514,807.8755,805.8608,720.4396
1533058202,973.0769,826.0073,804.2491,929.5604,774.43225
1533058202,911.4286,807.47253,801.4286,888.46155,823.1868
1533058202,726.8865,780.07324,800.2198,755.4945,788.5348
1533058202,609.6337,759.12085,801.4286,662.8205,686.99634
1533058202,760.7326,778.86444,806.26373,780.07324,727.6923
1533058202,933.5897,797.3993,808.2784,909.81683,931.1722
1533058202,900.14655,805.4579,807.8755,876.77655,1005.31134
1533058202,731.31866,806.26373,806.26373,743.8095,736.55676
1533058202,591.50183,769.59705,804.2491,637.4359,581.8315
1533058202,719.2308,777.25275,802.6374,736.9597,676.1172
1533058202,923.91943,817.5458,800.2198,891.28204,791.3553
1533058202,920.293,822.381,802.23444,891.28204,798.60803
1533058202,763.95605,794.17584,800.6227,778.86444,779.67035
1533058202,606.8132,762.74725,798.20514,662.01465,765.9707
1533058202,704.3223,770.40295,799.011,732.9304,792.96704
1533058202,925.9341,806.6667,798.60803,898.1319,880
1533058202,942.4542,811.0989,801.02563,913.8461,980.32965
1533058202,792.1612,772.8205,798.60803,809.0842,1114.1025
1533058202,629.3773,774.83514,806.6667,683.7729,936.4103
1533058202,685.78754,800.6227,806.6667,719.2308,709.15753
1533058202,906.5934,811.0989,801.02563,883.22345,776.8498
1533058202,954.1392,818.3516,800.6227,909.41394,795.38464
1533058202,814.3223,809.0842,795.78754,805.4579,714.3956
1533058202,635.0183,776.4469,793.7729,680.14655,652.74725
1533058202,666.04395,763.5531,799.41394,701.0989,678.93774
1533058202,900.54944,803.0403,799.41394,865.4945,748.24176
1533058202,975.89746,823.1868,799.81683,917.0696,780.4762
1533058202,845.34796,798.20514,798.60803,831.6484,809.4872
1533058202,657.1795,750.65936,794.9817,705.9341,940.84247
1533058202,655.16486,748.6447,797.3993,701.9048,946.4835
1533058202,888.0586,819.5604,799.81683,862.27106,770.80585
1533058202,988.3883,835.6777,801.02563,935.2015,784.10254
1533058202,880,794.9817,800.2198,861.06226,880
1533058202,695.05493,787.326,800.2198,728.9011,699.89014
1533058202,649.92676,790.9524,799.81683,697.0696,573.36993
1533058202,858.24176,803.8461,793.36993,847.3626,682.96704
1533058202,980.7326,819.5604,790.9524,929.9634,800.6227
1533058202,892.0879,821.5751,797.8022,866.30035,779.2674
1533058202,708.7546,798.20514,803.0403,741.39197,655.56775
1533058202,630.989,766.77655,803.8461,689.81683,717.619
1533058202,829.2308,782.0879,803.8461,830.4396,960.58606
1533058202,990.40295,834.4689,801.4286,934.7985,912.6374
1533058202,927.9487,838.0952,800.2198,885.64105,778.0586
1533058202,746.2271,794.57874,803.0403,767.1795,729.707
1533058202,632.6007,768.3883,802.23444,692.23444,769.59705
1533058202,797.3993,806.6667,800.6227,807.47253,719.2308
1533058202,978.315,840.5128,802.6374,928.7546,701.9048
1533058202,935.2015,826.0073,801.8315,894.90845,817.9487
1533058202,762.74725,805.4579,797.8022,780.87915,851.39197
1533058202,632.1978,795.38464,800.6227,693.8461,738.5714
1533058202,772.01465,810.696,801.4286,788.5348,714.7985
1533058202,972.674,816.337,799.011,929.9634,966.2271
1533058202,955.34796,815.9341,803.0403,913.8461,1048.4249
1533058202,789.7436,817.9487,799.81683,794.9817,805.05493
1533058202,629.7802,788.5348,803.0403,683.36993,599.5604
1533058202,732.52747,768.7912,813.5165,762.3443,736.55676
1533058202,956.55676,815.12823,811.50183,914.65204,873.1502
1533058202,959.3773,849.3773,804.65204,898.93774,799.41394
1533058202,794.17584,815.5311,798.20514,784.5055,776.04395
1533058202,618.9011,776.8498,794.9817,666.8498,811.0989
1533058202,687.8022,797.3993,792.96704,712.381,724.4689
1533058202,921.50183,831.6484,792.1612,874.7619,731.7216
1533058202,959.7802,825.2015,794.17584,891.28204,824.7985
1533058202,806.6667,798.60803,794.17584,788.5348,927.9487
1533058202,632.6007,782.49084,797.3993,679.34064,872.3443
1533058202,668.86444,796.1905,797.3993,706.337,738.1685
1533058202,899.7436,813.1135,795.38464,869.12085,830.4396
1533058202,973.0769,799.011,803.44324,923.91943,1112.0879
1533058202,847.76556,821.978,804.2491,833.663,971.8681
1533058202,664.0293,804.65204,796.99634,703.91943,719.6337
1533058202,664.43225,776.4469,794.57874,707.5458,711.5751
1533058202,893.2967,815.12823,793.36993,864.68866,794.17584
1533058202,989.19415,838.9011,792.5641,927.1429,840.10986
1533058202,989.19415,838.9011,792.5641,927.1429,840.10986
1533058202,873.5531,824.3956,794.9817,854.21246,834.0659
1533058202,684.17584,783.2967,796.99634,734.94507,961.79486
1533058202,639.85345,770.80585,795.78754,706.7399,927.1429
1533058202,854.21246,813.91943,793.7729,846.9597,827.2161
1533058202,983.95605,842.1245,796.1905,927.5458,847.3626
1533058202,891.28204,811.9048,799.41394,865.89746,981.13556
1533058202,705.9341,794.17584,801.02563,736.1539,914.65204
1533058202,628.97437,801.02563,796.99634,676.9231,671.685
1533058202,820.3663,813.5165,790.54944,810.696,734.94507
1533058202,971.8681,813.1135,791.75824,909.41394,977.9121
1533058202,904.17584,824.7985,792.1612,852.6007,900.9524
1533058202,726.4835,818.3516,792.96704,735.34796,702.71063
1533058202,623.73627,782.8938,802.23444,678.93774,663.22345
1533058202,798.20514,791.3553,801.8315,802.23444,749.45056
1533058202,972.674,827.2161,799.81683,915.4579,867.9121
1533058202,923.5165,828.4249,801.8315,881.2088,899.7436
1533058202,747.03296,796.1905,801.8315,767.5824,838.0952
1533058202,614.0659,753.47986,799.81683,686.1905,965.0183
1533058202,761.9414,804.2491,799.41394,784.10254,945.6777
1533058202,962.6007,850.58606,801.02563,911.8315,812.3077
1533058202,933.5897,826.4103,801.02563,887.6557,822.7839
1533058202,766.77655,805.05493,800.6227,773.6264,718.4249
1533058202,620.9158,788.1319,800.2198,676.1172,609.2308
1533058202,733.3333,794.17584,800.6227,757.9121,691.4286
1533058202,953.73627,810.696,801.02563,902.1612,831.2454
1533058202,956.9597,821.1722,801.02563,895.7143,844.94507
1533058202,788.93774,803.44324,800.6227,790.9524,851.79486
1533058202,628.5714,776.8498,799.011,689.41394,819.9634
1533058202,711.1722,772.01465,801.4286,750.65936,861.4652
1533058202,935.6044,812.71063,805.8608,897.72894,956.1539
1533058202,968.6447,846.1539,802.6374,909.81683,861.8681
1533058202,821.978,820.3663,801.02563,815.5311,839.304
1533058202,647.50916,774.43225,806.6667,712.7839,888.46155
1533058202,694.65204,797.3993,805.8608,747.8388,786.1172
1533058202,923.1135,844.5421,806.26373,896.9231,748.24176
1533058202,984.7619,834.87177,814.3223,929.5604,826.8132
1533058202,849.3773,816.337,808.2784,833.2601,817.9487
1533058202,660.80585,790.14655,803.0403,709.15753,701.0989
1533058202,662.8205,775.64105,811.0989,709.9634,647.1062
1533058202,885.2381,792.96704,807.47253,855.42126,807.47253
1533058202,980.7326,788.5348,810.293,919.89014,1052.8572
1533058202,869.12085,817.5458,811.9048,838.9011,910.2198
1533058202,677.72894,812.71063,802.6374,705.12823,626.55676
1533058202,648.315,786.1172,799.011,691.8315,605.2015
1533058202,856.63007,818.7546,793.36993,837.6923,730.10986
1533058202,960.989,834.4689,792.5641,908.20514,781.28204
1533058202,866.7033,814.3223,796.1905,842.1245,805.05493
1533058202,684.57874,783.2967,796.99634,724.0659,756.7033
1533058202,620.5128,779.2674,793.7729,682.96704,655.56775
1533058202,825.6044,815.12823,791.75824,815.12823,658.7912
1533058202,972.674,830.0366,793.36993,910.2198,792.5641
1533058202,892.8938,802.23444,797.8022,857.03296,941.2454
1533058202,711.1722,784.90845,800.6227,738.97437,889.67035
1533058202,622.1245,801.02563,797.3993,674.5055,649.12085
1533058202,800.2198,813.91943,794.57874,796.99634,646.30035
1533058202,957.76556,821.5751,793.36993,902.1612,799.81683
1533058202,911.02563,828.8278,790.54944,859.45056,821.5751
1533058202,745.82416,816.337,791.3553,751.4652,735.34796
1533058202,624.5421,787.326,794.17584,682.1612,689.011
1533058202,781.28204,802.23444,792.1612,785.7143,747.03296
1533058202,964.61536,829.6337,788.5348,902.5641,826.0073
1533058202,935.2015,822.7839,791.3553,880,875.9707
1533058202,770.80585,796.5934,794.17584,778.46155,896.9231
1533058202,623.3333,744.61536,794.57874,692.23444,1045.6044
1533058202,747.03296,781.685,795.78754,769.19415,917.0696
1533058202,955.7509,842.52747,787.326,898.5348,711.1722
1533058202,954.1392,836.4835,791.3553,894.90845,757.9121
1533058202,800.2198,816.337,803.44324,792.96704,743.4066
1533058202,632.1978,794.17584,797.8022,678.93774,618.0952
1533058202,718.022,800.2198,799.41394,739.7802,599.5604
1533058202,938.4249,823.1868,802.23444,889.67035,799.011
1533058202,953.73627,837.6923,800.2198,894.5055,913.8461
1533058202,813.5165,825.2015,803.0403,800.6227,803.0403
1533058202,645.09155,794.17584,807.8755,695.05493,674.5055
1533058202,693.44324,778.86444,807.8755,734.94507,745.82416
1533058202,921.0989,811.50183,808.2784,887.25275,863.47986
1533058202,971.4652,833.2601,812.3077,917.47253,826.8132
1533058202,831.2454,817.5458,810.696,823.5897,726.8865
1533058202,644.68866,755.4945,805.8608,708.7546,811.0989
1533058202,663.22345,751.06226,807.8755,724.87177,884.0293
1533058202,889.2674,822.381,807.8755,866.7033,749.0476
1533058202,967.03296,834.0659,811.0989,910.2198,760.7326
1533058202,842.52747,812.3077,810.696,828.022,786.52014
1533058202,656.77655,797.3993,804.2491,706.337,664.43225
1533058202,638.6447,788.5348,801.4286,699.0842,647.9121
1533058202,854.61536,812.3077,801.4286,843.73627,814.7253
1533058202,961.79486,829.2308,803.8461,904.9817,1024.652
1533058202,861.4652,821.5751,802.23444,833.663,1026.6666
1533058202,685.38464,813.5165,799.41394,718.8278,776.04395
1533058202,641.4652,794.17584,795.78754,699.89014,689.011
1533058203,842.9304,784.90845,796.1905,838.49817,1018.60803
1533058203,967.8388,838.9011,799.41394,905.38464,994.0293
1533058203,883.22345,848.5714,796.99634,838.9011,761.13556
1533058203,710.7692,801.8315,796.5934,730.5128,757.1062
1533058203,635.82416,786.52014,793.36993,689.81683,749.45056
1533058203,823.9927,823.1868,784.10254,812.71063,749.45056
1533058203,975.89746,847.3626,791.3553,900.9524,823.5897
1533058203,906.5934,824.7985,798.60803,850.58606,859.45056
1533058203,730.9158,798.60803,791.75824,738.97437,819.9634
1533058203,628.5714,791.75824,796.1905,676.9231,797.8022
1533058203,790.14655,817.5458,799.41394,789.34064,765.9707
1533058203,963.8095,820.7692,798.20514,902.1612,889.2674
1533058203,921.50183,823.5897,798.60803,867.50916,979.5238
1533058203,753.8828,828.022,794.9817,755.89746,762.74725
1533058203,623.73627,795.38464,796.1905,681.3553,674.5055
1533058203,757.9121,794.9817,801.02563,777.6557,803.44324
1533058203,948.9011,831.6484,800.6227,896.1172,851.79486
1533058203,923.5165,843.3333,796.1905,871.9414,780.4762
1533058203,765.56775,809.89014,800.6227,772.4176,742.1978
1533058203,626.55676,770.40295,809.4872,686.5934,760.7326
1533058203,732.52747,787.326,809.4872,756.30035,729.707
1533058203,936.8132,825.2015,808.2784,885.64105,747.4359
1533058203,941.6484,824.3956,806.6667,877.1795,884.43225
1533058203,796.99634,785.31134,807.8755,791.75824,1022.23444
1533058203,642.27106,789.34064,808.68134,693.0403,760.32965
1533058203,713.9927,811.0989,811.9048,742.6007,608.4249
1533058203,934.3956,826.8132,817.9487,890.07324,794.17584
1533058203,964.21246,839.707,815.12823,896.52014,836.08057
1533058203,820.3663,825.6044,811.50183,803.0403,767.98535
1533058203,655.56775,793.36993,815.9341,710.7692,671.685
1533058203,688.60803,777.6557,816.7399,739.7802,706.337
1533058203,909.011,812.71063,811.50183,878.3883,839.304
1533058203,969.85345,830.0366,813.1135,909.81683,903.7729
1533058203,834.87177,811.50183,813.91943,815.9341,876.77655
1533058203,661.2088,763.1502,812.71063,711.1722,891.28204
1533058203,662.01465,750.2564,804.2491,725.6777,994.0293
1533058203,875.16486,829.2308,801.02563,853.8095,855.0183
1533058203,967.4359,846.55676,809.4872,904.17584,833.2601
1533058203,850.989,815.5311,804.65204,825.6044,852.1978
1533058203,671.685,801.02563,801.4286,705.9341,725.6777
1533058203,641.06226,792.1612,796.5934,689.011,649.5238
1533058203,844.5421,804.65204,794.57874,827.2161,722.8571
1533058203,962.1978,819.9634,793.36993,892.49084,796.1905
1533058203,871.9414,816.337,792.96704,832.8571,772.8205
1533058203,697.8755,780.87915,790.9524,734.5421,756.7033
1533058203,637.03296,758.71796,790.9524,700.696,731.7216
1533058203,826.0073,765.9707,796.5934,835.6777,1056.8865
1533058203,963.8095,816.7399,794.9817,912.23444,1019.011
1533058203,887.6557,828.4249,791.3553,846.1539,717.619
1533058203,713.9927,787.72894,790.54944,738.97437,722.8571
1533058203,629.7802,779.2674,790.14655,684.9817,673.2967
1533058203,803.8461,813.91943,788.93774,797.3993,650.32965
1533058203,967.4359,838.9011,794.57874,898.1319,742.6007
1533058203,917.47253,824.3956,796.99634,859.0476,841.31866
1533058203,757.50916,809.0842,794.17584,748.24176,792.5641
1533058203,644.2857,789.7436,794.57874,677.326,663.22345
1533058203,778.46155,788.93774,797.3993,779.67035,768.7912
1533058203,955.34796,813.5165,797.8022,898.1319,990
1533058203,931.1722,833.663,799.81683,872.74725,931.5751
1533058203,778.86444,819.15753,802.23444,773.6264,755.89746
1533058203,641.8681,786.52014,797.3993,698.2784,682.5641
1533058203,752.27106,770.80585,801.02563,788.5348,936.8132
1533058203,950.9158,803.44324,808.68134,916.26373,1082.674
1533058203,947.6923,852.1978,806.6667,895.31134,809.0842
1533058203,798.60803,827.619,805.4579,796.5934,704.7253
1533058203,647.1062,786.9231,808.68134,703.1135,708.3516
1533058203,724.87177,801.02563,810.696,765.56775,678.5348
1533058203,938.8278,832.8571,801.8315,901.75824,705.12823
1533058203,956.55676,827.619,802.6374,899.34064,853.00366
1533058203,809.0842,790.9524,813.1135,810.696,1050.0366
1533058203,653.1502,796.5934,810.293,707.9487,815.9341
1533058203,697.8755,810.293,805.8608,741.39197,674.90845
1533058203,911.02563,817.9487,804.2491,881.2088,823.5897
1533058203,960.58606,828.4249,807.47253,900.14655,845.34796
1533058203,828.8278,817.1429,811.0989,810.696,751.8681
1533058203,658.7912,782.8938,807.8755,708.7546,718.4249
1533058203,673.69965,774.0293,809.4872,726.4835,782.0879
1533058203,888.46155,809.89014,809.4872,865.4945,814.7253
1533058203,961.79486,835.2747,807.8755,898.93774,741.39197
1533058203,843.3333,820.3663,806.6667,812.71063,695.8608
1533058203,672.0879,775.64105,798.20514,710.3663,759.92676
1533058203,657.5824,774.43225,798.20514,707.5458,792.96704
1533058203,869.5238,826.8132,801.02563,843.73627,765.16486
1533058203,971.06226,846.55676,798.60803,901.3553,790.9524
1533058203,866.30035,804.65204,796.99634,839.304,924.7253
1533058203,695.8608,791.3553,798.20514,729.707,863.8828
1533058203,644.2857,801.4286,797.8022,696.26373,666.4469
1533058203,831.2454,811.0989,796.5934,828.8278,741.79486
1533058203,961.79486,825.6044,796.1905,902.96704,886.4469
1533058203,887.25275,823.1868,791.75824,840.5128,802.6374
1533058203,723.2601,797.3993,791.3553,741.79486,724.87177
1533058203,642.27106,775.2381,794.17584,706.7399,756.30035
1533058203,813.91943,776.04395,798.20514,824.3956,1005.31134
1533058203,974.2857,818.7546,803.0403,911.8315,1030.2931
1533058203,916.6667,842.52747,805.05493,859.85345,776.04395
1533058203,753.8828,802.6374,799.41394,757.9121,751.06226
1533058203,649.12085,771.6117,791.3553,702.71063,807.47253
1533058203,791.3553,810.696,796.5934,800.2198,765.16486
1533058203,960.58606,837.6923,795.78754,903.36993,810.696
1533058203,927.5458,819.9634,796.1905,874.7619,876.77655
1533058203,774.43225,803.44324,803.8461,776.4469,811.9048
1533058203,642.27106,791.75824,803.0403,693.8461,665.2381
1533058203,759.92676,796.99634,803.44324,785.31134,657.1795
1533058203,959.7802,820.3663,808.68134,917.47253,803.44324
1533058203,946.08057,826.0073,804.65204,896.52014,850.18317
1533058203,794.57874,813.1135,799.011,799.41394,809.4872
1533058203,654.7619,797.3993,797.8022,709.9634,712.7839
1533058203,746.63007,781.685,804.2491,776.4469,825.2015
1533058203,957.76556,804.2491,811.0989,915.4579,1061.7216
1533058203,969.85345,853.4066,812.71063,908.60803,852.1978
1533058203,825.6044,835.6777,813.1135,812.3077,678.1319
1533058203,660.40295,793.36993,809.89014,713.9927,708.3516
1533058203,714.7985,804.2491,808.68134,758.71796,715.2015
1533058203,934.7985,840.5128,814.3223,900.54944,796.5934
1533058203,971.06226,840.5128,813.91943,908.60803,865.4945
1533058203,832.0513,815.12823,804.65204,810.293,821.5751
1533058203,667.25275,786.1172,805.05493,713.1868,753.0769
1533058203,690.2198,782.0879,805.4579,737.3626,744.61536
1533058203,902.5641,810.696,799.81683,877.1795,827.2161
1533058203,960.58606,803.8461,797.8022,912.23444,1037.1428
1533058203,844.5421,813.1135,798.60803,828.8278,949.304
1533058203,680.14655,811.50183,801.8315,721.2454,700.293
1533058203,664.43225,790.54944,808.2784,722.0513,694.65204
1533058203,875.56775,821.1722,807.0696,863.8828,812.71063
1533058203,973.8828,849.7802,800.6227,915.05493,778.46155
1533058203,869.12085,827.619,791.75824,833.2601,735.7509
1533058203,695.8608,790.14655,789.34064,722.8571,736.1539
1533058203,646.30035,784.90845,799.41394,703.1135,697.0696
1533058203,843.73627,809.4872,803.44324,839.707,808.68134
1533058203,963.4066,823.5897,801.4286,906.1905,916.6667
1533058203,875.9707,801.4286,803.44324,842.1245,969.85345
1533058203,704.3223,784.5055,799.41394,739.3773,932.7839
1533058203,629.7802,793.36993,793.7729,695.4579,701.0989
1533058203,805.8608,807.47253,797.8022,819.9634,723.2601
1533058203,948.9011,818.7546,795.78754,914.2491,897.326
1533058203,892.49084,815.12823,797.3993,870.7326,943.2601
1533058203,732.9304,807.47253,799.011,762.3443,783.69965
1533058203,637.4359,782.49084,800.2198,709.15753,660
1533058203,793.36993,785.7143,805.05493,824.7985,821.5751
1533058203,961.39197,828.4249,800.6227,917.8755,848.5714
1533058203,924.3223,830.4396,798.20514,873.1502,824.3956
1533058203,758.315,796.5934,799.81683,774.0293,866.7033
1533058203,624.1392,755.4945,797.8022,703.91943,913.8461
1533058203,752.27106,796.1905,799.011,790.54944,753.47986
1533058203,954.1392,844.94507,805.4579,914.65204,738.5714
1533058203,940.0366,829.6337,803.8461,895.31134,860.2564
1533058203,784.90845,813.1135,803.0403,796.5934,777.25275
1533058203,639.85345,794.9817,804.2491,709.15753,630.18317
1533058203,735.7509,801.02563,807.0696,775.2381,662.01465
1533058203,940.84247,817.1429,810.696,908.60803,834.87177
1533058203,951.7216,818.3516,805.05493,903.7729,855.82416
1533058203,815.9341,807.0696,808.68134,804.65204,750.65936
1533058203,648.71796,781.685,812.71063,709.15753,704.3223
1533058203,705.5311,762.3443,805.05493,759.92676,840.9158
1533058203,922.71063,780.87915,809.4872,900.54944,1039.1575
1533058203,956.1539,839.304,812.71063,906.1905,838.49817
1533058203,816.7399,819.5604,804.2491,808.68134,765.56775
1533058203,647.1062,770,803.8461,713.1868,817.9487
1533058203,678.5348,790.14655,808.2784,738.97437,697.8755
1533058203,894.5055,821.5751,807.47253,874.35895,718.8278
1533058203,948.49817,826.4103,807.8755,902.96704,783.69965
1533058203,824.3956,807.47253,803.44324,815.12823,753.47986
1533058203,657.5824,786.9231,800.2198,708.3516,668.86444
1533058203,655.9707,783.2967,798.20514,718.8278,620.9158
1533058203,867.1062,791.75824,794.9817,865.4945,810.696
1533058203,960.989,792.5641,805.05493,919.4872,1069.3773
1533058203,855.82416,803.8461,810.293,838.0952,906.1905
1533058203,680.9524,802.23444,802.6374,717.619,713.9927
1533058203,649.12085,777.6557,793.36993,705.5311,771.2088
1533058203,846.9597,784.5055,795.78754,850.58606,997.6557
1533058203,960.989,837.28937,801.02563,907.8022,942.8571
1533058203,872.3443,832.8571,799.41394,832.8571,788.5348
1533058203,705.5311,790.54944,800.2198,730.9158,747.8388
1533058203,640.2564,780.07324,801.02563,697.0696,687.3993
1533058203,817.5458,809.0842,796.1905,818.3516,694.2491
1533058203,960.18317,829.6337,795.38464,905.78754,780.87915
1533058203,895.31134,804.65204,795.78754,857.4359,891.685
1533058203,730.9158,781.685,792.5641,750.2564,830.0366
1533058203,644.68866,785.31134,795.38464,697.47253,665.64105
1533058203,807.8755,808.68134,795.78754,813.91943,694.65204
1533058203,972.674,805.8608,804.65204,921.50183,1027.8755
1533058203,929.9634,813.91943,804.2491,880,1075.0183
1533058203,767.1795,826.0073,796.5934,766.3736,741.39197
1533058203,647.9121,793.7729,800.2198,695.8608,647.1062
1533058203,777.25275,794.9817,799.81683,794.17584,716.0073
1533058203,959.3773,832.8571,801.02563,910.6227,735.7509
1533058203,931.978,835.2747,801.02563,876.3736,713.1868
1533058203,773.6264,802.6374,802.23444,776.8498,734.1392
1533058203,639.45056,769.59705,809.4872,701.50183,760.32965
1533058203,746.63007,784.90845,807.47253,780.4762,768.3883
1533058203,951.31866,835.6777,807.8755,910.2198,784.90845
1533058203,954.1392,830.84247,811.0989,899.7436,798.20514
1533058203,812.3077,782.49084,805.8608,806.26373,929.9634
1533058203,663.22345,786.9231,808.2784,711.978,712.381
1533058203,727.6923,801.02563,808.68134,758.71796,580.2198
1533058203,931.978,809.0842,809.0842,898.5348,838.49817
1533058203,956.9597,823.9927,812.71063,909.81683,857.4359
1533058203,821.978,819.5604,808.68134,811.50183,699.4872
1533058203,662.01465,789.34064,808.68134,711.978,639.45056
1533058203,697.0696,771.6117,808.68134,748.6447,666.4469
1533058203,911.4286,805.05493,805.4579,889.2674,806.6667
1533058203,959.7802,829.2308,804.65204,908.60803,853.4066
1533058203,828.8278,819.15753,802.6374,816.337,759.5238
1533058203,664.43225,770.80585,805.4579,719.2308,844.5421
1533058203,669.2674,769.19415,805.05493,730.10986,928.7546
1533058203,878.3883,829.2308,796.5934,856.63007,784.10254
1533058203,958.5714,843.73627,794.57874,896.52014,830.84247
1533058203,848.1685,820.7692,798.60803,819.15753,914.65204
1533058203,680.9524,798.20514,799.81683,714.3956,788.93774
1533058203,653.1502,788.1319,796.1905,705.5311,711.1722
1533058203,851.79486,797.8022,799.41394,840.9158,846.9597
1533058203,954.1392,804.65204,802.23444,903.36993,1023.0403
1533058203,861.4652,813.1135,803.0403,832.4542,984.35895
1533058203,697.8755,801.4286,805.8608,722.8571,818.3516
1533058203,637.03296,782.49084,803.44324,690.6227,768.3883
1533058203,819.5604,782.8938,801.02563,826.4103,979.92676
1533058203,958.5714,834.0659,803.44324,905.38464,875.16486
1533058203,888.46155,848.97437,803.0403,846.1539,701.50183
1533058203,724.87177,808.2784,799.81683,742.1978,698.2784
1533058203,641.8681,788.93774,798.20514,693.44324,641.4652
1533058203,803.44324,812.71063,796.1905,807.0696,643.47986
1533058203,957.3626,834.4689,797.3993,900.9524,753.0769
1533058203,957.3626,834.4689,797.3993,900.9524,753.0769
1533058203,904.17584,823.1868,796.5934,861.06226,817.9487
1533058203,740.989,810.293,793.7729,759.92676,778.0586
1533058203,634.61536,792.1612,801.8315,699.4872,744.61536
1533058203,786.1172,805.05493,805.05493,805.05493,809.89014
1533058203,956.1539,811.9048,802.23444,919.0842,1019.41394
1533058203,917.0696,805.05493,801.02563,890.87915,1125.7876
1533058203,770.40295,832.0513,800.6227,776.4469,807.47253
1533058203,638.6447,813.5165,801.8315,692.23444,662.01465
1533058203,740.989,807.8755,801.4286,776.8498,782.0879
1533058203,943.2601,847.76556,803.0403,900.54944,869.92676
1533058203,946.08057,855.0183,804.2491,887.25275,871.9414
1533058203,798.20514,826.8132,804.2491,789.34064,827.2161
1533058203,651.13556,794.9817,807.47253,699.4872,770
1533058203,728.9011,802.6374,805.05493,765.56775,706.337
1533058203,932.7839,828.022,801.8315,905.38464,820.7692
1533058203,956.1539,822.381,803.44324,906.1905,995.2381
1533058203,815.5311,782.0879,807.47253,811.9048,1059.7069
1533058203,653.95605,783.69965,807.0696,708.7546,753.8828
1533058203,695.05493,790.9524,803.44324,744.61536,626.55676
1533058203,904.9817,802.6374,804.2491,884.43225,800.2198
1533058203,954.1392,823.5897,813.5165,901.75824,826.0073
1533058203,826.8132,818.7546,820.3663,807.47253,693.44324
