timestamps,TP9,AF7,AF8,TP10,Right AUX
45218.45380007,840.10986,802.23444,784.5055,830.84247,833.2601
45218.45380007,837.6923,803.8461,775.2381,832.0513,1010.9524
45218.45380008,837.6923,807.0696,808.2784,825.2015,872.74725
45218.45380008,834.0659,799.81683,801.8315,828.022,804.65204
45218.45380008,827.2161,794.57874,767.5824,830.0366,874.35895
45218.45380041,824.3956,795.38464,774.83514,829.6337,818.7546
45218.45380041,819.5604,791.3553,805.8608,818.3516,716.4103
45218.45380042,817.1429,792.96704,792.96704,813.91943,721.6484
45218.45380042,822.7839,799.81683,775.64105,817.5458,791.3553
45218.45380043,825.6044,805.4579,785.7143,817.9487,746.2271
45218.45380043,825.2015,799.41394,783.69965,815.12823,745.0183
45218.45380043,827.619,796.5934,770.80585,813.5165,773.6264
45218.45380044,821.978,796.1905,742.1978,821.5751,996.04395
45218.45380044,808.2784,791.3553,770.80585,818.3516,1094.762
45218.45380044,811.0989,795.78754,812.3077,811.0989,771.6117
45218.45380045,820.3663,801.4286,785.31134,811.0989,655.56775
45218.45380045,811.9048,801.8315,780.4762,809.0842,716.4103
45218.45380117,809.89014,801.8315,789.7436,810.293,686.1905
45218.45380118,809.4872,796.99634,785.31134,809.89014,695.05493
45218.45380118,807.47253,791.3553,769.19415,809.4872,760.32965
45218.45380119,805.4579,792.1612,770,805.8608,803.0403
45218.45380120,796.1905,788.93774,776.4469,802.23444,802.6374
45218.45380122,795.38464,788.93774,768.7912,800.2198,803.0403
45218.45380122,803.0403,793.7729,753.8828,804.65204,904.17584
45218.45380122,811.50183,793.36993,745.82416,811.50183,965.0183
45218.45380123,811.9048,792.1612,780.87915,806.6667,759.5238
45218.45380123,810.293,795.78754,788.1319,810.293,726.08057
45218.45380124,815.12823,798.60803,758.315,817.1429,965.82416
45218.45380124,807.0696,800.2198,759.12085,819.15753,1105.641
45218.45380159,796.1905,797.3993,803.0403,813.1135,795.78754
45218.45380160,796.99634,790.9524,795.78754,802.23444,647.1062
45218.45380160,798.20514,795.78754,779.2674,796.99634,738.1685
45218.45380161,794.17584,799.41394,793.36993,797.3993,677.72894
45218.45380161,795.78754,794.17584,796.5934,794.17584,641.06226
45218.45380161,800.2198,793.7729,776.04395,801.02563,757.1062
45218.45380162,801.8315,795.38464,746.63007,803.44324,940.84247
45218.45380162,798.60803,795.78754,780.07324,797.8022,846.55676
45218.45380163,805.8608,796.1905,811.9048,796.5934,645.09155
45218.45380163,819.5604,798.60803,783.2967,802.6374,659.59705
45218.45380163,810.696,797.3993,776.04395,801.4286,843.3333
45218.45380164,808.2784,796.99634,796.1905,793.36993,899.7436
45218.45380198,808.2784,799.011,801.8315,795.78754,774.43225
45218.45380198,801.8315,799.81683,786.9231,803.8461,697.0696
45218.45380199,801.8315,799.011,784.10254,806.26373,768.3883
45218.45380199,794.17584,792.1612,804.65204,809.4872,704.3223
45218.45380200,791.75824,793.36993,803.44324,814.7253,607.619
