timestamps,TP9,AF7,AF8,TP10,Right AUX
45218.44744154,803.0403,803.8461,820.3663,811.0989,712.7839
45218.44744154,808.68134,806.26373,911.8315,807.0696,734.5421
45218.44744190,807.0696,803.8461,1001.685,801.8315,639.45056
45218.44744190,803.8461,804.2491,946.8865,802.23444,660.40295
45218.44744191,800.6227,807.0696,917.8755,798.20514,766.3736
45218.44744191,796.5934,805.8608,956.1539,796.5934,707.5458
45218.44744191,795.38464,802.6374,1003.69965,792.1612,690.6227
45218.44744191,801.02563,800.2198,875.9707,792.1612,861.06226
45218.44744192,806.26373,801.4286,555.2381,807.47253,1058.9011
45218.44744192,809.4872,803.8461,663.6264,808.2784,915.8608
45218.44744192,815.12823,805.05493,995.64105,810.293,691.8315
45218.44744192,817.1429,802.6374,898.93774,818.3516,761.13556
45218.44744192,817.5458,801.8315,720.4396,818.3516,898.5348
45218.44744196,816.337,801.4286,913.8461,807.0696,724.87177
45218.44744226,815.9341,804.65204,983.1502,807.47253,640.2564
45218.44744226,814.3223,807.47253,862.674,811.0989,718.022
45218.44744226,810.696,807.0696,836.8865,805.4579,708.3516
45218.44744227,813.5165,807.8755,946.4835,809.4872,670.4762
45218.44744227,815.9341,807.0696,954.5421,811.9048,656.3736
45218.44744227,812.3077,807.8755,731.31866,812.3077,761.13556
45218.44744227,806.6667,806.6667,647.9121,811.50183,886.4469
45218.44744228,803.0403,805.05493,692.23444,804.65204,792.5641
45218.44744228,801.02563,803.44324,698.68134,799.41394,623.3333
45218.44744228,802.6374,806.6667,572.5641,803.0403,795.78754
45218.44744230,804.2491,808.2784,443.62637,808.2784,1036.7399
45218.44744230,799.81683,803.0403,841.7216,802.6374,786.9231
45218.44744303,796.99634,797.8022,996.04395,799.011,668.0586
45218.44744303,799.81683,792.96704,869.5238,798.20514,763.5531
45218.44744304,802.23444,792.96704,948.9011,797.8022,715.6044
45218.44744304,804.2491,789.7436,1010.54944,798.20514,678.93774
45218.44744306,806.6667,790.14655,940.84247,803.8461,734.1392
45218.44744306,803.8461,792.5641,740.58606,807.47253,868.71796
45218.44744307,800.6227,787.72894,729.304,806.6667,852.1978
45218.44744307,806.6667,792.1612,946.4835,807.47253,681.3553
45218.44744307,809.89014,798.20514,931.1722,805.8608,684.9817
45218.44744308,807.8755,793.7729,585.05493,809.4872,948.9011
45218.44744308,808.68134,788.93774,828.8278,806.26373,896.1172
45218.44744309,808.68134,793.7729,1039.5604,799.011,748.6447
45218.44744344,808.68134,792.5641,850.989,799.011,819.15753
45218.44744344,808.68134,792.1612,745.82416,800.2198,798.60803
45218.44744345,805.8608,798.60803,916.6667,802.6374,698.2784
45218.44744345,809.4872,802.6374,986.3736,813.91943,643.0769
45218.44744345,813.1135,801.4286,860.65936,818.7546,693.0403
45218.44744346,810.293,802.23444,771.6117,809.4872,835.2747
45218.44744346,809.4872,804.65204,764.7619,805.8608,838.9011
45218.44744346,808.68134,805.8608,774.43225,804.65204,809.89014
45218.44744347,812.3077,809.4872,608.022,811.9048,934.3956
45218.44744347,810.293,812.3077,446.4469,817.1429,1058.4982
45218.44744347,803.8461,815.12823,845.7509,803.0403,830.0366
45218.44744348,803.8461,816.7399,995.64105,801.02563,673.2967
45218.44744381,799.81683,815.12823,877.5824,805.05493,781.28204
45218.44744381,795.78754,811.9048,954.5421,798.60803,744.21246
45218.44744382,796.5934,810.293,991.6117,794.9817,724.87177
45218.44744382,798.60803,813.1135,913.44324,799.81683,865.89746
45218.44744382,800.6227,813.1135,714.3956,805.05493,937.619
45218.44744382,806.6667,805.8608,713.9927,803.44324,853.8095
45218.44744383,805.4579,800.2198,797.8022,803.44324,800.2198
45218.44744383,803.44324,801.4286,750.2564,802.6374,770.40295
45218.44744383,804.65204,799.011,563.69965,807.8755,941.6484
45218.44744383,798.20514,794.17584,835.6777,801.02563,826.4103
45218.44744383,795.38464,793.7729,1027.0696,791.3553,626.1539
45218.44744384,796.5934,792.96704,904.17584,797.3993,716.0073
45218.44744458,805.05493,797.8022,948.49817,800.2198,751.8681
45218.44744458,806.6667,799.41394,996.4469,797.3993,697.0696
45218.44744459,801.4286,797.3993,979.12085,799.41394,691.02563
45218.44744459,807.0696,801.4286,891.28204,800.6227,755.4945
45218.44744459,809.0842,800.2198,913.0403,801.4286,790.54944
45218.44744459,809.4872,799.011,925.9341,803.44324,832.8571
45218.44744461,809.0842,802.6374,895.7143,804.2491,828.4249
