timestamps,TP9,AF7,AF8,TP10,Right AUX
45211.429096401,821.978,807.0696,809.4872,820.7692,641.06226
45211.429096401,809.0842,778.0586,818.7546,817.9487,699.89014
45211.429096412,814.3223,839.707,813.1135,820.3663,815.12823
45211.429096424,823.1868,851.39197,806.26373,825.2015,838.9011
45211.429096424,830.84247,811.0989,823.1868,826.0073,900.54944
45211.429096435,815.9341,705.5311,829.2308,818.7546,1197.9121
45211.429096447,808.2784,783.69965,819.5604,813.1135,1105.641
45211.429096447,815.9341,914.2491,806.26373,809.0842,711.1722
45211.429096458,809.89014,841.7216,809.4872,812.3077,683.7729
45211.429096458,811.9048,841.7216,808.68134,816.337,668.46155
45211.429096968,821.5751,852.1978,801.4286,817.1429,610.4396
45211.429096979,820.7692,826.0073,809.0842,822.381,682.1612
45211.429096991,809.89014,808.2784,805.4579,818.3516,770
45211.429097002,810.696,824.3956,787.72894,815.5311,761.53845
45211.429097014,827.2161,801.4286,788.1319,822.7839,697.8755
45211.429097026,827.2161,774.43225,806.6667,821.978,776.4469
45211.429097026,804.2491,745.0183,811.9048,823.9927,1087.9121
45211.429097037,794.57874,750.65936,811.0989,825.2015,1123.37
45211.429097037,804.65204,855.82416,813.1135,816.7399,822.381
45211.429097049,815.12823,868.71796,812.3077,813.91943,803.44324
45211.429097049,815.12823,851.79486,814.3223,805.4579,842.9304
45211.429097060,812.71063,860.65936,809.0842,801.02563,689.41394
45211.429097523,817.5458,872.3443,800.2198,814.7253,583.0403
45211.429097523,811.0989,837.6923,793.36993,818.7546,703.5165
45211.429097535,806.26373,716.0073,803.8461,819.15753,1012.96704
45211.429097535,816.337,788.5348,811.0989,812.3077,946.4835
45211.429097569,818.7546,894.5055,803.44324,800.2198,657.98535
45211.429097581,814.7253,812.3077,804.65204,812.3077,849.7802
45211.429097581,819.9634,773.6264,809.89014,826.4103,1089.9268
45211.429097593,841.7216,859.0476,813.5165,821.978,917.8755
45211.429097593,825.6044,875.16486,810.293,812.3077,751.4652
45211.429097604,798.60803,766.3736,821.1722,815.5311,875.56775
45211.429097604,809.0842,802.6374,821.978,822.381,985.9707
45211.429097616,817.1429,928.3516,811.50183,819.5604,834.4689
45211.429098113,813.5165,881.2088,814.7253,819.15753,680.14655
45211.429098113,813.1135,817.9487,822.381,823.1868,751.8681
45211.429098125,811.9048,825.6044,809.4872,813.1135,719.6337
45211.429098125,821.1722,850.989,801.4286,816.7399,708.7546
45211.429098137,828.022,844.5421,808.2784,827.2161,788.93774
45211.429098137,818.7546,794.57874,809.4872,820.3663,868.71796
45211.429098148,819.15753,795.78754,801.4286,819.9634,972.27106
45211.429098160,823.1868,838.49817,796.99634,820.7692,1032.3077
45211.429098160,818.7546,857.8388,811.50183,821.978,978.315
45211.429098171,807.8755,764.7619,817.5458,820.7692,1000.07324
45211.429098171,809.4872,772.01465,821.978,816.337,1047.619
45211.429098183,817.1429,896.52014,817.9487,813.91943,815.12823
45211.429098692,818.7546,844.94507,814.3223,812.3077,734.5421
45211.429098692,826.0073,831.2454,810.293,817.9487,848.1685
45211.429098704,826.8132,856.2271,792.1612,825.2015,837.28937
45211.429098715,824.3956,867.9121,801.4286,822.381,715.2015
45211.429098715,818.7546,848.1685,821.5751,820.3663,795.78754
45211.429098727,812.71063,807.8755,822.381,815.9341,845.7509
45211.429098762,814.3223,839.304,807.47253,819.5604,873.5531
45211.429098773,823.9927,891.28204,799.41394,822.7839,795.78754
45211.429098773,823.1868,805.8608,809.4872,817.1429,791.3553
45211.429098785,814.3223,745.82416,819.15753,818.3516,998.86444
45211.429098785,819.9634,851.39197,811.50183,815.5311,819.9634
45211.429098796,825.2015,834.4689,810.696,816.337,745.0183
45211.429099213,822.7839,783.69965,826.8132,824.7985,825.6044
45211.429099213,822.7839,827.619,827.619,822.381,747.4359
45211.429099225,817.5458,842.1245,810.696,818.3516,713.9927
45211.429099225,814.7253,827.619,790.54944,814.7253,610.4396
45211.429099225,810.696,799.81683,782.0879,811.9048,687.8022
45211.429099236,795.38464,801.4286,792.96704,804.2491,840.5128
45211.429099236,795.38464,853.00366,815.5311,797.8022,881.2088
45211.429099236,809.0842,853.4066,811.0989,802.23444,880.40295
45211.429099248,813.91943,752.674,791.75824,803.8461,923.5165
45211.429099248,805.4579,732.52747,815.12823,807.8755,1030.6959
45211.429099248,800.2198,918.2784,815.9341,803.44324,776.4469
45211.429099259,799.81683,903.36993,794.57874,799.81683,653.1502
45211.429099618,803.44324,834.87177,809.89014,802.23444,640.65936
45211.429099630,816.337,860.65936,820.3663,802.6374,736.9597
45211.429099630,823.9927,862.27106,819.9634,806.6667,865.4945
45211.429099641,822.7839,824.3956,812.3077,815.12823,838.0952
45211.429099641,815.5311,813.1135,794.9817,812.71063,925.9341
45211.429099653,811.0989,815.12823,793.7729,802.23444,1014.9817
45211.429099653,810.293,796.5934,802.23444,798.60803,909.41394
45211.429099664,830.0366,799.81683,806.6667,812.71063,930.3663
45211.429099688,827.2161,719.2308,813.91943,834.87177,1216.8499
45211.429099699,812.3077,819.15753,812.3077,824.7985,1091.9414
45211.429099711,823.5897,921.50183,805.4579,809.89014,691.8315
45211.429099711,823.9927,836.08057,821.1722,811.0989,693.8461
45211.429100220,816.7399,833.663,832.0513,811.9048,779.67035
45211.429100232,819.15753,851.39197,830.4396,818.3516,699.4872
45211.429100243,822.7839,815.5311,820.3663,828.022,712.381
45211.429100243,818.7546,788.5348,820.3663,824.3956,826.8132
45211.429100255,817.9487,799.41394,832.8571,812.71063,848.1685
45211.429100255,825.2015,801.02563,842.52747,813.5165,906.5934
45211.429100266,829.2308,809.0842,838.9011,820.7692,964.61536
45211.429100278,826.0073,734.94507,826.4103,822.381,979.92676
45211.429100278,818.3516,701.9048,825.6044,826.8132,1165.6776
45211.429100301,815.9341,859.85345,830.84247,818.3516,962.6007
45211.429100313,826.4103,882.4176,827.2161,822.381,653.1502
45211.429100313,824.3956,807.47253,816.7399,828.4249,689.81683
45211.429100787,821.1722,846.1539,814.7253,821.978,666.4469
45211.429100799,830.84247,875.16486,809.89014,821.5751,641.06226
45211.429100799,823.5897,836.08057,813.91943,826.0073,702.71063
45211.429100810,817.9487,836.08057,822.381,819.15753,764.7619
45211.429100810,819.15753,846.1539,820.3663,814.3223,717.2161
45211.429100822,817.5458,826.0073,820.7692,818.3516,806.6667
45211.429100822,815.9341,780.4762,809.0842,823.1868,912.23444
45211.429100833,821.1722,728.49817,814.7253,836.4835,979.12085
45211.429100833,832.8571,862.27106,832.0513,833.663,858.24176
45211.429100845,832.8571,909.011,828.8278,821.1722,711.5751
45211.429100880,829.6337,809.0842,821.1722,822.381,902.1612
45211.429100880,836.4835,815.12823,809.0842,823.9927,876.3736
45211.429101377,832.8571,879.59705,811.9048,815.5311,732.1245
45211.429101389,818.3516,850.989,826.0073,814.3223,792.96704
45211.429101389,815.9341,773.6264,819.5604,821.1722,786.52014
45211.429101401,821.5751,811.9048,806.6667,824.7985,765.9707
45211.429101401,825.2015,826.4103,816.7399,827.2161,806.6667
45211.429101412,821.5751,791.3553,835.6777,830.84247,867.50916
45211.429101412,812.71063,751.4652,832.8571,829.6337,1100
45211.429101424,819.15753,757.1062,825.2015,833.2601,1268.022
45211.429101424,831.2454,893.2967,819.5604,831.2454,926.337
45211.429101435,826.0073,874.7619,809.4872,830.0366,727.28937
45211.429101435,820.3663,781.685,813.91943,836.8865,887.6557
45211.429101447,821.5751,845.7509,813.1135,819.9634,860.65936
45211.429102188,821.1722,880.40295,810.696,806.6667,684.57874
45211.429102199,819.15753,816.7399,803.8461,818.7546,819.9634
45211.429102211,814.7253,815.12823,787.326,819.9634,944.0659
45211.429102222,813.1135,855.82416,794.9817,814.7253,792.1612
45211.429102234,817.9487,838.0952,808.2784,816.7399,718.8278
45211.429102245,821.5751,783.69965,817.5458,821.5751,983.95605
45211.429102257,821.5751,779.2674,821.1722,819.5604,1110.8792
45211.429102257,827.2161,860.2564,821.1722,811.50183,812.3077
45211.429102269,840.5128,868.315,815.12823,820.7692,603.9927
45211.429102269,835.2747,780.4762,818.3516,832.8571,754.2857
45211.429102280,819.9634,784.10254,822.381,828.4249,905.78754
45211.429102292,817.5458,859.85345,805.05493,819.15753,744.21246
45211.429103079,809.0842,851.39197,807.47253,813.1135,745.42126
45211.429103113,815.9341,828.022,823.9927,821.978,822.7839
45211.429103148,822.381,828.4249,814.7253,828.4249,733.3333
45211.429103160,808.2784,823.9927,805.05493,822.381,738.97437
45211.429103183,813.1135,838.49817,813.1135,818.3516,827.2161
45211.429103194,819.15753,762.74725,818.7546,821.5751,1054.8718
45211.429103218,814.7253,757.1062,815.12823,821.5751,1132.6373
45211.429103218,819.9634,864.2857,814.3223,817.1429,891.28204
45211.429103229,831.6484,863.8828,811.9048,820.7692,812.71063
45211.429103241,827.2161,774.83514,807.47253,825.6044,952.1245
45211.429103252,810.293,783.2967,800.2198,819.9634,948.0952
45211.429103264,811.9048,908.20514,801.02563,809.0842,673.69965
45211.429103287,810.696,852.6007,813.5165,810.696,733.73627
45211.429103299,808.2784,800.6227,814.3223,810.293,817.9487
45211.429103310,817.1429,842.9304,811.9048,812.71063,771.2088
45211.429103322,818.7546,860.65936,817.5458,821.5751,649.12085
45211.429103357,803.44324,809.4872,821.1722,817.5458,686.99634
45211.429103368,793.7729,765.56775,809.0842,809.4872,892.8938
45211.429103391,803.8461,786.52014,799.011,814.3223,866.30035
45211.429103403,807.8755,816.337,801.02563,815.12823,745.42126
45211.429103403,804.2491,808.68134,814.3223,810.696,810.696
45211.429103414,803.0403,751.06226,819.5604,816.7399,1054.8718
45211.429103426,815.12823,859.45056,815.9341,810.696,988.3883
45211.429103438,813.5165,897.72894,801.8315,796.99634,673.69965
45211.429103912,805.05493,834.87177,799.41394,807.0696,738.97437
45211.429103924,811.9048,845.34796,809.89014,815.12823,829.2308
45211.429103958,820.7692,847.76556,805.4579,809.89014,713.9927
45211.429103958,813.5165,819.15753,806.6667,811.9048,728.0952
45211.429103970,801.02563,775.64105,814.7253,815.12823,780.4762
45211.429103970,803.8461,780.07324,810.696,816.7399,796.1905
45211.429103982,815.12823,822.381,816.337,818.7546,855.42126
45211.429103982,819.5604,831.6484,819.15753,815.9341,937.619
45211.429103993,807.8755,763.1502,811.50183,812.71063,1095.1648
45211.429103993,793.7729,719.2308,799.41394,812.3077,1260.7693
45211.429104005,803.8461,855.82416,791.3553,807.8755,1014.17584
45211.429104005,816.7399,886.8498,805.8608,807.8755,756.30035
45211.429104016,817.1429,837.28937,811.50183,811.50183,711.1722
45211.429104028,817.1429,872.74725,807.0696,810.293,614.87177
45211.429104028,815.5311,871.53845,814.7253,815.5311,626.55676
45211.429104039,815.9341,821.5751,820.3663,823.9927,689.41394
45211.429104039,812.3077,786.52014,817.1429,821.978,815.9341
45211.429104051,817.9487,790.14655,789.7436,822.7839,932.381
45211.429104051,826.8132,826.4103,781.28204,823.1868,942.4542
45211.429104063,814.7253,799.011,815.12823,822.381,883.22345
45211.429104063,803.0403,750.2564,828.8278,820.7692,1003.2967
45211.429104074,814.3223,873.5531,815.5311,816.7399,919.89014
45211.429104086,822.7839,887.25275,801.8315,812.71063,644.2857
45211.429104086,809.4872,807.47253,807.0696,811.50183,716.4103
45211.429104421,807.47253,834.87177,813.91943,807.8755,802.23444
45211.429104433,826.0073,861.8681,811.9048,814.3223,711.5751
45211.429104433,831.6484,839.707,811.0989,819.5604,700.696
45211.429104433,828.022,780.87915,823.5897,824.3956,819.9634
45211.429104456,830.84247,808.2784,825.6044,828.022,824.3956
45211.429104456,824.3956,841.7216,818.7546,819.9634,746.63007
45211.429104468,823.5897,821.978,816.7399,825.2015,770.80585
45211.429104468,819.9634,763.5531,817.5458,830.84247,1063.7362
45211.429104468,815.5311,751.06226,817.1429,830.0366,1254.7252
45211.429104479,824.3956,912.23444,812.3077,824.7985,866.30035
45211.429104479,828.8278,906.99634,811.9048,830.84247,740.18317
45211.429104479,822.381,823.1868,809.4872,818.7546,839.304
45211.429104803,810.293,849.3773,807.8755,801.02563,776.04395
45211.429104815,814.3223,875.9707,806.26373,809.89014,704.3223
45211.429104815,819.9634,823.5897,799.81683,817.5458,813.1135
45211.429104815,812.3077,813.91943,801.8315,815.5311,930.3663
45211.429104815,814.7253,847.76556,797.3993,815.12823,834.0659
45211.429104826,819.15753,803.8461,806.6667,826.0073,764.35895
45211.429104826,807.47253,761.13556,819.15753,823.9927,914.2491
45211.429104826,807.0696,696.26373,808.68134,823.9927,1111.2821
45211.429104838,824.3956,807.47253,801.4286,823.9927,923.5165
45211.429104838,828.022,914.65204,807.8755,810.293,657.98535
45211.429104838,824.7985,840.10986,811.0989,815.12823,689.81683
45211.429104850,829.2308,835.2747,813.91943,819.15753,762.3443
45211.429105613,823.9927,880.80585,822.7839,816.337,754.2857
45211.429105625,826.4103,841.7216,823.1868,826.0073,788.1319
45211.429105625,827.619,787.72894,813.1135,835.6777,818.7546
45211.429105637,818.3516,827.619,797.3993,836.8865,747.8388
45211.429105648,819.15753,840.10986,790.14655,828.8278,751.4652
45211.429105648,816.337,798.20514,810.293,815.12823,822.381
45211.429105683,805.8608,715.2015,823.9927,811.50183,1014.17584
45211.429105683,803.0403,750.2564,822.381,805.8608,1061.3187
45211.429105694,806.26373,868.315,819.15753,796.99634,937.619
45211.429105694,817.9487,855.42126,800.6227,800.6227,876.77655
45211.429105706,822.381,763.95605,806.6667,820.3663,963.8095
45211.429105706,805.05493,791.75824,815.5311,826.0073,1010.54944
45211.429106192,806.6667,899.7436,808.68134,813.91943,728.0952
45211.429106192,811.50183,822.381,815.12823,815.9341,639.45056
45211.429106204,804.2491,799.011,806.6667,818.3516,659.59705
45211.429106215,802.23444,846.55676,794.57874,811.9048,687.8022
45211.429106215,803.0403,837.28937,807.0696,807.8755,622.1245
45211.429106227,804.65204,775.64105,814.3223,817.1429,665.2381
45211.429106227,804.65204,751.8681,812.3077,818.3516,958.1685
45211.429106250,809.89014,833.663,807.0696,810.293,869.12085
45211.429106262,823.5897,872.3443,806.6667,812.71063,697.47253
45211.429106262,821.5751,796.5934,813.1135,819.15753,834.4689
45211.429106273,820.7692,775.2381,821.1722,828.4249,960.58606
45211.429106285,830.84247,880,823.1868,820.3663,858.24176
45211.429106782,837.6923,862.674,819.5604,818.7546,740.989
45211.429106794,835.6777,809.4872,810.293,821.1722,757.9121
45211.429106806,814.7253,843.73627,801.02563,809.89014,815.12823
45211.429106806,806.6667,863.47986,799.011,804.65204,776.8498
45211.429106817,808.68134,823.9927,788.93774,806.26373,691.4286
45211.429106817,808.2784,764.7619,785.7143,815.5311,903.7729
45211.429106829,813.1135,768.3883,802.6374,819.5604,874.7619
45211.429106829,813.91943,835.2747,816.337,813.5165,741.79486
45211.429106863,818.7546,862.27106,819.15753,821.5751,859.0476
45211.429106875,812.3077,766.3736,815.12823,829.2308,1001.685
45211.429106875,800.2198,768.3883,809.4872,818.7546,1161.6483
45211.429106887,813.5165,925.9341,817.9487,809.89014,963.4066
45211.429107384,812.3077,890.4762,820.7692,808.68134,788.5348
45211.429107396,805.05493,806.26373,821.1722,812.3077,807.47253
45211.429107407,822.7839,835.2747,821.1722,811.0989,794.17584
45211.429107407,837.28937,859.85345,814.7253,808.2784,715.6044
45211.429107419,823.5897,816.337,814.7253,816.7399,738.97437
45211.429107431,806.6667,785.31134,819.9634,826.0073,942.4542
45211.429107431,813.5165,836.4835,812.71063,828.4249,993.6264
45211.429107442,825.2015,879.19415,809.0842,825.2015,834.87177
45211.429107442,824.3956,794.9817,816.7399,825.2015,842.1245
45211.429107454,819.15753,745.0183,819.5604,825.2015,919.89014
45211.429107454,820.3663,871.53845,809.0842,816.337,700.293
45211.429107465,822.7839,890.87915,794.57874,817.1429,609.6337
45211.429107778,817.1429,820.7692,800.6227,817.9487,729.304
45211.429107789,813.91943,805.4579,823.9927,825.2015,851.79486
45211.429107789,822.381,846.55676,837.28937,832.4542,734.1392
45211.429107801,828.022,857.4359,831.6484,819.9634,611.6484
45211.429107801,821.978,778.46155,818.7546,807.8755,836.4835
45211.429107813,809.89014,774.0293,810.696,805.8608,908.60803
45211.429107813,814.3223,832.0513,794.57874,813.1135,834.87177
45211.429107824,819.5604,816.7399,800.6227,822.7839,829.2308
45211.429107824,822.7839,756.30035,820.7692,828.8278,939.2308
45211.429107836,834.87177,775.64105,823.5897,830.4396,1191.4652
45211.429107859,838.49817,927.5458,827.619,823.1868,925.9341
45211.429107870,824.3956,897.326,831.2454,819.9634,702.3077
45211.429108472,821.978,836.8865,828.022,823.9927,781.28204
45211.429108495,823.9927,855.0183,817.5458,818.7546,674.10254
45211.429108507,823.1868,862.674,808.2784,819.5604,657.98535
45211.429108530,814.7253,818.7546,804.2491,822.381,757.50916
45211.429108530,807.8755,797.3993,814.7253,822.381,909.011
45211.429108542,816.7399,811.0989,822.7839,826.8132,885.2381
