timestamps,T9,AF7,AF8,TP10,Right AUX
45218.44404462,803.44324,798.20514,898.1319,809.89014,767.1795
45218.44404498,803.44324,800.2198,943.663,809.0842,762.74725
45218.44404498,799.81683,800.6227,986.3736,802.6374,720.0366
45218.44404499,799.81683,802.6374,831.2454,807.8755,832.0513
45218.44404499,801.02563,806.26373,759.12085,813.5165,930.3663
45218.44404499,800.2198,804.2491,978.71796,807.47253,790.54944
45218.44404500,796.99634,799.81683,969.0476,799.011,753.8828
45218.44404500,794.17584,802.23444,688.20514,799.81683,941.2454
45218.44404501,798.60803,805.8608,614.87177,801.4286,1046.8132
45218.44404501,809.0842,808.68134,957.3626,800.6227,804.2491
45218.44404501,809.89014,807.0696,925.12823,798.60803,760.32965
45218.44404502,810.293,801.8315,655.9707,799.41394,831.6484
45218.44404502,813.1135,800.6227,801.8315,797.8022,787.72894
45218.44404589,799.011,800.6227,1023.0403,776.8498,722.4542
45218.44404590,797.3993,805.4579,916.26373,776.4469,703.5165
45218.44404593,805.05493,807.47253,806.26373,788.5348,747.4359
45218.44404594,805.8608,800.6227,813.91943,788.1319,812.3077
45218.44404594,810.696,799.81683,916.6667,793.7729,758.315
45218.44404595,809.4872,806.26373,920.696,792.1612,719.2308
45218.44404595,802.6374,804.2491,568.5348,791.3553,1026.2638
45218.44404596,802.6374,802.6374,624.94507,801.02563,1054.4689
45218.44404596,808.2784,805.8608,1030.2931,800.6227,720.0366
45218.44404597,811.50183,807.8755,890.4762,798.60803,692.23444
45218.44404597,808.2784,810.696,824.7985,796.5934,701.50183
45218.44404598,806.26373,809.0842,979.5238,799.41394,702.71063
45218.44404631,806.6667,804.2491,976.30035,796.1905,693.8461
45218.44404632,799.011,800.2198,855.82416,788.1319,726.4835
45218.44404633,794.17584,803.0403,867.9121,787.72894,713.5897
45218.44404633,795.78754,803.8461,990.40295,792.96704,713.1868
45218.44404634,800.6227,805.8608,958.97437,794.17584,759.12085
45218.44404634,805.05493,812.71063,749.45056,799.011,823.5897
45218.44404635,809.0842,813.5165,686.5934,802.23444,921.50183
45218.44404635,811.0989,813.91943,729.707,806.26373,846.9597
45218.44404635,807.47253,811.9048,701.0989,808.68134,697.8755
45218.44404637,804.2491,810.696,584.65204,809.89014,829.2308
45218.44404637,800.2198,812.71063,379.96338,819.5604,1139.8901
45218.44404638,800.2198,814.3223,640.2564,811.0989,977.1062
45218.44404688,807.8755,812.71063,923.1135,801.8315,724.4689
45218.44404688,808.2784,812.3077,867.9121,803.44324,722.0513
45218.44404689,804.2491,813.5165,927.5458,802.23444,715.6044
45218.44404690,801.8315,809.0842,981.9414,801.02563,710.7692
45218.44404692,798.60803,811.9048,946.4835,797.3993,755.89746
45218.44404693,796.1905,814.7253,773.22345,790.9524,858.6447
45218.44404694,796.99634,813.1135,666.4469,789.34064,912.23444
45218.44404694,791.75824,807.8755,849.7802,791.3553,795.78754
45218.44404694,791.3553,805.8608,907.8022,796.99634,720.4396
45218.44404696,797.3993,808.68134,494.79852,809.89014,988.7912
45218.44404696,790.54944,807.8755,610.0366,807.0696,954.1392
45218.44404696,785.31134,809.4872,1017.8022,790.14655,734.94507
45218.44404731,789.7436,811.9048,902.96704,789.34064,817.9487
45218.44404733,794.57874,815.5311,850.18317,791.3553,790.54944
45218.44404734,794.9817,817.9487,960.989,790.9524,706.7399
45218.44404734,799.011,814.7253,981.13556,796.1905,698.68134
45218.44404734,806.6667,815.5311,843.3333,805.05493,768.3883
45218.44404735,810.293,816.337,693.44324,810.293,878.3883
45218.44404735,813.91943,809.0842,724.87177,813.91943,894.10254
45218.44404736,815.9341,804.65204,909.81683,805.4579,805.8608
45218.44404736,817.9487,813.5165,744.21246,803.8461,860.65936
45218.44404737,820.7692,819.15753,511.3187,803.44324,977.9121
45218.44404737,820.3663,817.9487,731.31866,794.17584,758.315
45218.44404737,819.5604,818.7546,788.1319,796.1905,696.6667
45218.44404840,828.8278,817.5458,558.86444,811.0989,900.14655
45218.44404841,831.2454,815.5311,620.5128,822.7839,945.6777
45218.44404841,817.9487,817.1429,971.06226,809.0842,718.022
45218.44404843,806.6667,819.15753,939.6337,794.57874,675.7143
45218.44404843,799.011,818.7546,788.1319,790.54944,713.9927
45218.44404843,793.36993,814.3223,711.978,788.5348,691.8315
45218.44404846,790.14655,808.2784,745.82416,786.52014,771.2088
45218.44404847,794.9817,808.68134,743.8095,785.31134,831.2454
45218.44404848,790.54944,811.9048,598.3516,787.72894,959.7802
45218.44404848,782.0879,809.0842,810.293,786.52014,901.3553
45218.44404850,781.685,807.8755,1019.41394,775.64105,711.5751
45218.44404850,776.4469,808.2784,878.3883,770.80585,741.39197
45218.44404877,774.83514,809.0842,886.8498,778.0586,762.3443
45218.44404877,780.4762,807.47253,926.7399,776.8498,739.7802
45218.44404878,778.86444,805.8608,948.49817,774.43225,747.8388
45218.44404878,790.14655,806.26373,792.96704,791.75824,869.12085
45218.44404880,799.41394,805.8608,691.8315,799.011,861.06226
45218.44404880,794.17584,809.4872,902.1612,790.54944,785.7143
45218.44404880,796.1905,808.68134,824.7985,791.3553,766.3736
45218.44404881,798.20514,807.8755,577.3993,803.44324,858.24176
45218.44404881,798.60803,806.26373,530.2564,814.3223,959.7802
45218.44404881,809.89014,799.41394,757.1062,814.3223,770.80585
45218.44404882,819.9634,799.011,789.34064,815.9341,735.34796
45218.44404882,819.5604,803.0403,659.19415,819.9634,866.7033
45218.44404883,810.293,810.696,775.2381,808.68134,880.80585
45218.44404883,803.0403,811.0989,1009.34064,794.9817,691.4286
45218.44404884,807.47253,811.0989,942.0513,800.6227,678.5348
45218.44404884,816.7399,810.696,844.1392,811.9048,755.4945
45218.44404884,816.337,807.47253,898.5348,816.337,781.685
45218.44404885,808.68134,809.4872,938.4249,807.8755,843.3333
45218.44404885,808.68134,814.7253,896.9231,796.5934,839.304
45218.44404885,805.05493,812.3077,582.6374,803.0403,1056.8865
45218.44404888,797.3993,807.8755,653.95605,807.47253,1039.1575
45218.44404888,800.2198,805.05493,1033.5165,795.78754,726.4835
45218.44404889,803.44324,804.2491,898.93774,799.011,745.0183
45218.44404889,803.0403,803.44324,836.4835,799.81683,730.9158
45218.44404970,808.68134,803.8461,992.01465,800.2198,649.12085
45218.44404970,817.5458,807.8755,1001.28204,803.0403,652.3443
45218.44404971,823.1868,809.89014,892.0879,809.0842,701.9048
45218.44404971,825.6044,807.8755,903.7729,815.12823,751.4652
45218.44404971,821.5751,805.4579,952.52747,810.293,695.4579
45218.44404972,817.5458,801.4286,853.00366,808.2784,680.14655
45218.44404972,815.12823,802.6374,613.663,812.71063,891.28204
45218.44404973,811.0989,808.2784,517.76556,815.5311,1091.5385
45218.44404973,811.50183,807.8755,863.8828,805.4579,852.6007
45218.44404973,820.3663,808.2784,931.978,811.0989,676.52014
45218.44404975,821.5751,807.0696,625.7509,819.5604,917.47253
45218.44404976,820.3663,809.4872,663.6264,811.50183,933.9927
45218.44405038,828.8278,814.3223,964.21246,807.8755,647.1062
45218.44405039,830.84247,813.1135,947.6923,810.293,647.1062
45218.44405039,821.5751,810.696,905.38464,809.89014,740.58606
45218.44405041,819.15753,814.7253,971.06226,815.5311,752.674
45218.44405042,826.4103,817.9487,979.12085,818.7546,719.6337
45218.44405042,819.15753,813.5165,819.15753,811.0989,772.4176
45218.44405042,812.3077,809.89014,603.5897,814.3223,974.68866
45218.44405043,819.15753,808.2784,778.46155,813.1135,853.4066
45218.44405043,815.9341,807.8755,1014.17584,807.0696,640.65936
45218.44405044,808.2784,805.4579,865.89746,808.2784,762.3443
45218.44405046,806.26373,805.05493,752.27106,813.5165,904.57874
45218.44405046,806.6667,806.6667,943.663,811.0989,754.68866
45218.44405090,802.6374,808.2784,1009.7436,797.8022,674.5055
45218.44405090,792.96704,808.2784,812.3077,790.14655,730.10986
45218.44405091,792.96704,809.0842,786.9231,790.54944,760.32965
45218.44405093,801.4286,813.1135,984.7619,796.5934,717.619
45218.44405093,805.05493,809.0842,958.5714,801.4286,668.46155
45218.44405094,805.8608,805.4579,724.4689,804.65204,836.8865
45218.44405094,804.65204,807.0696,610.84247,807.8755,916.26373
45218.44405094,797.3993,805.8608,855.82416,808.2784,766.77655
45218.44405095,795.38464,805.8608,1021.02563,813.1135,722.4542
45218.44405095,796.5934,804.65204,728.49817,815.12823,992.8205
45218.44405096,792.5641,800.6227,694.65204,808.2784,1106.8499
45218.44405096,792.1612,799.41394,1012.1612,797.3993,798.60803
45218.44405147,798.60803,802.23444,936.8132,800.2198,732.52747
45218.44405148,805.05493,809.89014,768.3883,812.71063,809.4872
45218.44405148,806.26373,810.696,845.7509,813.1135,749.45056
45218.44405148,806.6667,803.0403,985.9707,810.696,668.86444
45218.44405149,811.9048,804.65204,926.337,809.4872,657.1795
45218.44405149,809.0842,804.65204,558.86444,813.1135,896.52014
45218.44405150,807.0696,804.65204,418.64468,813.1135,1089.9268
45218.44405150,812.3077,808.2784,846.9597,810.293,862.27106
45218.44405152,813.5165,809.0842,926.337,813.91943,724.4689
45218.44405152,805.05493,809.0842,786.9231,811.9048,813.1135
45218.44405152,804.65204,811.0989,969.85345,807.8755,769.19415
45218.44405153,808.68134,810.696,1002.49084,809.89014,668.86444
45218.44405207,807.47253,806.6667,870.7326,809.0842,723.663
45218.44405208,809.4872,805.8608,856.63007,809.4872,743.8095
45218.44405208,805.4579,806.26373,944.87177,806.6667,684.9817
45218.44405209,801.4286,804.65204,936.4103,805.05493,756.30035
45218.44405209,803.0403,806.26373,750.65936,814.3223,886.4469
45218.44405211,804.65204,808.68134,630.989,815.12823,952.9304
45218.44405212,805.4579,811.50183,719.2308,811.50183,823.1868
45218.44405212,805.05493,813.1135,901.75824,811.9048,680.9524
45218.44405213,810.293,811.50183,753.0769,823.9927,823.5897
45218.44405215,815.12823,810.293,520.989,828.022,1081.0623
45218.44405215,811.0989,807.0696,850.18317,817.9487,899.34064
45218.44405216,814.7253,807.8755,991.2088,819.9634,709.15753
45218.44405247,813.5165,806.6667,783.2967,820.3663,883.22345
45218.44405247,806.6667,802.6374,830.0366,813.5165,829.2308
45218.44405248,800.2198,803.44324,1004.10254,802.23444,622.1245
45218.44405249,798.60803,804.65204,927.9487,805.4579,698.68134
45218.44405250,807.0696,804.65204,840.9158,809.0842,774.0293
45218.44405250,809.0842,804.2491,845.34796,803.8461,774.43225
45218.44405251,811.50183,807.8755,868.71796,806.26373,784.5055
45218.44405252,808.2784,807.47253,814.3223,805.05493,795.78754
45218.44405252,805.05493,807.0696,513.73627,806.6667,1003.2967
45218.44405253,805.4579,811.0989,618.9011,805.8608,984.35895
45218.44405253,798.20514,809.4872,1002.8938,790.14655,695.8608
45218.44405255,793.36993,805.4579,909.011,783.2967,726.4835
45218.44405284,801.4286,805.4579,887.6557,791.75824,786.1172
45218.44405285,811.0989,810.293,985.56775,806.26373,718.022
45218.44405287,813.1135,811.9048,966.63007,808.68134,660.80585
45218.44405288,808.68134,809.4872,831.2454,803.44324,695.8608
45218.44405288,806.6667,803.44324,789.7436,806.26373,682.96704
45218.44405289,805.05493,803.44324,857.03296,809.89014,745.42126
45218.44405289,807.47253,807.8755,799.011,809.89014,867.1062
45218.44405291,815.9341,807.0696,624.1392,821.978,945.6777
45218.44405291,811.0989,805.8608,523.00366,826.4103,1012.5641
45218.44405292,804.65204,803.44324,786.1172,817.5458,902.96704
45218.44405292,816.337,801.4286,960.989,820.7692,785.31134
45218.44405293,819.15753,802.6374,723.663,824.7985,923.91943
45218.44405328,820.7692,805.8608,622.52747,824.3956,992.8205
45218.44405328,829.6337,809.89014,976.30035,824.7985,751.06226
45218.44405329,829.2308,813.1135,975.09155,826.0073,720.0366
45218.44405329,820.7692,804.2491,867.50916,827.619,727.6923
45218.44405330,813.1135,793.7729,938.8278,828.4249,720.84247
45218.44405330,806.26373,793.36993,925.9341,817.1429,801.02563
45218.44405331,804.65204,799.011,896.9231,808.68134,859.45056
45218.44405331,809.0842,802.6374,593.5165,814.7253,1030.6959
45218.44405332,806.6667,801.4286,684.9817,813.1135,972.674
45218.44405332,807.0696,803.0403,1036.337,805.05493,719.2308
45218.44405333,816.337,806.6667,921.50183,815.9341,712.7839
45218.44405333,813.1135,806.6667,754.68866,819.9634,794.17584
45218.44405369,803.44324,800.6227,835.6777,812.71063,803.8461
45218.44405369,807.47253,802.23444,1037.1428,812.71063,710.7692
45218.44405370,815.5311,807.47253,781.685,824.7985,802.23444
45218.44405372,818.3516,807.0696,596.7399,832.8571,865.4945
45218.44405375,818.3516,801.8315,883.6264,826.0073,726.8865
45218.44405375,811.9048,800.2198,915.4579,813.5165,748.6447
45218.44405376,810.696,799.41394,687.3993,815.5311,1021.02563
45218.44405376,809.89014,799.011,624.94507,823.9927,1129.414
45218.44405380,811.50183,804.65204,954.1392,816.337,821.978
45218.44405380,819.5604,805.4579,923.5165,813.1135,715.6044
45218.44405381,822.7839,801.4286,662.4176,817.5458,883.6264
45218.44405382,822.7839,799.41394,794.57874,816.337,883.6264
45218.44405480,814.7253,798.60803,990,805.05493,689.81683
45218.44405481,806.26373,801.4286,946.08057,809.89014,724.87177
45218.44405481,805.05493,803.8461,869.5238,815.5311,880.80585
45218.44405483,803.0403,801.02563,910.6227,812.3077,809.89014
45218.44405484,805.8608,801.8315,956.55676,815.9341,703.5165
45218.44405484,803.8461,805.8608,894.90845,813.5165,740.58606
45218.44405485,804.65204,803.8461,601.978,819.15753,1046.8132
45218.44405486,809.0842,802.6374,595.12823,818.7546,989.19415
45218.44405486,816.7399,803.44324,977.9121,810.696,645.4945
45218.44405487,820.3663,803.44324,897.326,815.12823,679.34064
45218.44405487,815.5311,801.8315,819.9634,811.50183,702.71063
45218.44405488,814.3223,802.6374,958.1685,810.293,642.674
45218.44405523,812.71063,802.23444,999.2674,806.26373,668.86444
45218.44405524,810.696,803.8461,888.0586,802.23444,758.71796
45218.44405525,811.0989,804.65204,890.4762,806.26373,790.9524
45218.44405525,812.71063,801.4286,962.6007,807.47253,746.2271
45218.44405527,815.9341,801.8315,939.2308,811.9048,674.5055
45218.44405528,821.1722,805.4579,728.9011,818.7546,913.44324
45218.44405530,822.7839,808.2784,563.2967,817.1429,1061.7216
45218.44405530,821.978,807.8755,730.9158,816.7399,821.1722
45218.44405531,823.1868,805.8608,936.8132,814.7253,709.5604
45218.44405531,826.0073,807.0696,739.3773,823.9927,963.8095
45218.44405532,824.3956,805.4579,641.8681,834.87177,1029.8901
45218.44405532,819.9634,803.8461,958.5714,821.5751,727.6923
45218.44405569,821.978,807.8755,961.79486,822.7839,707.1429
45218.44405569,818.3516,805.05493,804.2491,829.2308,772.01465
45218.44405571,810.293,798.60803,865.4945,823.9927,770.80585
45218.44405571,814.3223,802.23444,997.6557,821.1722,755.89746
45218.44405571,832.8571,812.3077,965.42126,831.6484,753.8828
45218.44405572,840.5128,809.4872,617.28937,846.9597,1079.8535
45218.44405572,819.15753,795.78754,492.78387,834.0659,1149.5604
45218.44405573,811.9048,796.1905,864.68866,811.0989,834.4689
45218.44405573,815.9341,799.41394,844.1392,807.47253,756.30035
45218.44405573,807.47253,799.81683,624.5421,809.4872,808.2784
45218.44405574,809.89014,797.3993,839.304,809.89014,739.3773
45218.44405574,819.9634,796.99634,1028.6813,810.696,646.30035
45218.44405635,817.5458,794.9817,911.8315,812.3077,744.21246
45218.44405637,825.2015,790.9524,911.4286,822.381,742.6007
45218.44405637,830.0366,792.96704,978.315,826.0073,666.04395
45218.44405638,822.7839,793.36993,988.7912,820.3663,654.35895
45218.44405638,828.8278,793.36993,836.08057,827.619,682.96704
45218.44405639,827.2161,798.20514,708.3516,829.6337,758.315
45218.44405640,822.381,799.011,755.4945,823.5897,783.69965
45218.44405641,832.8571,799.81683,794.17584,826.0073,690.6227
45218.44405645,836.08057,801.8315,653.1502,831.6484,817.9487
45218.44405645,835.2747,803.8461,496.41025,836.8865,1044.3956
45218.44405646,840.10986,806.6667,795.38464,838.49817,956.9597
45218.44405646,838.0952,805.4579,996.04395,835.2747,759.92676
45218.44405689,840.10986,808.68134,700.293,839.707,828.022
45218.44405689,841.31866,813.5165,674.5055,837.6923,944.0659
45218.44405690,830.4396,811.0989,1033.5165,819.9634,778.0586
45218.44405690,823.9927,809.0842,963.4066,819.15753,767.98535
45218.44405691,821.5751,805.8608,855.0183,817.1429,736.1539
45218.44405691,817.1429,802.6374,904.17584,812.3077,729.304
45218.44405691,813.1135,801.4286,850.58606,815.12823,726.08057
45218.44405692,808.68134,803.44324,738.5714,814.7253,701.9048
45218.44405692,806.6667,807.8755,610.4396,819.9634,867.50916
45218.44405692,809.4872,805.4579,819.5604,817.9487,816.337
45218.44405693,817.1429,806.6667,1042.381,812.71063,606.4103
45218.44405693,823.1868,810.293,871.9414,824.3956,668.86444
45218.44405752,818.3516,813.91943,690.6227,830.4396,793.36993
45218.44405753,811.50183,809.89014,892.8938,825.2015,810.696
45218.44405753,813.1135,804.65204,1059.7069,826.4103,743.00366
45218.44405755,818.3516,805.4579,823.9927,835.6777,809.4872
45218.44405755,821.1722,806.26373,713.9927,837.6923,826.8132
45218.44405756,813.5165,805.4579,960.18317,829.2308,748.24176
45218.44405756,812.3077,806.26373,938.4249,827.2161,812.3077
45218.44405757,818.7546,807.47253,759.92676,830.84247,834.0659
45218.44405757,812.3077,805.4579,834.87177,824.7985,757.50916
45218.44405758,806.6667,802.6374,932.381,817.1429,776.8498
45218.44405760,805.8608,801.02563,906.99634,814.7253,736.9597
45218.44405762,806.6667,803.0403,691.4286,830.84247,830.4396
45218.44405793,801.4286,799.011,551.6117,836.08057,1024.652
45218.44405794,795.78754,790.9524,933.9927,819.5604,810.696
45218.44405794,800.2198,792.96704,1021.4286,813.91943,746.63007
45218.44405795,807.8755,799.011,809.4872,811.50183,760.32965
45218.44405795,804.65204,796.5934,838.49817,808.2784,668.86444
45218.44405795,807.47253,793.36993,927.1429,818.3516,636.2271
45218.44405796,821.5751,796.99634,921.0989,820.3663,751.06226
45218.44405796,815.12823,807.8755,627.3626,816.7399,1050.0366
45218.44405797,807.47253,813.5165,622.1245,815.9341,984.7619
45218.44405797,801.8315,808.2784,1016.5934,803.8461,684.9817
45218.44405797,790.9524,803.0403,936.0073,797.8022,742.1978
45218.44405799,787.326,800.2198,893.69965,796.5934,771.2088
45218.44405841,793.36993,800.2198,987.1795,798.20514,720.0366
45218.44405843,792.5641,804.65204,994.83514,792.96704,692.23444
45218.44405843,788.93774,807.0696,908.60803,789.7436,712.381
45218.44405843,792.96704,808.2784,915.8608,790.9524,765.56775
45218.44405844,799.81683,809.89014,986.77655,797.8022,754.2857
45218.44405844,809.0842,811.0989,911.8315,806.26373,730.9158
45218.44405845,811.9048,807.47253,666.4469,813.1135,899.7436
45218.44405845,812.3077,798.60803,511.3187,819.5604,1066.1538
45218.44405846,816.7399,797.3993,813.5165,818.7546,761.9414
45218.44405846,812.71063,804.2491,963.4066,804.65204,643.47986
45218.44405846,808.2784,807.0696,703.91943,805.8608,911.8315
45218.44405847,813.91943,806.26373,670.4762,820.3663,896.1172
45218.44405906,814.7253,806.26373,984.7619,817.1429,683.7729
45218.44405907,822.381,802.6374,962.6007,824.7985,689.41394
45218.44405909,836.4835,806.6667,882.01465,838.9011,751.4652
45218.44405909,827.619,815.12823,972.674,827.2161,748.24176
45218.44405910,820.7692,821.5751,993.22345,814.7253,678.5348
45218.44405910,835.2747,825.6044,907.8022,832.4542,717.2161
45218.44405911,838.0952,816.337,684.57874,840.10986,948.9011
45218.44405911,830.84247,811.50183,856.63007,838.49817,953.73627
45218.44405912,828.4249,812.3077,1050.4396,832.4542,736.9597
45218.44405912,824.7985,809.4872,847.76556,826.4103,745.42126
45218.44405913,822.381,801.02563,725.6777,829.2308,882.8205
45218.44405913,822.7839,794.17584,910.2198,826.4103,793.36993
45218.44405957,824.7985,798.20514,1013.36993,826.0073,715.6044
45218.44405958,826.0073,802.23444,898.93774,829.6337,776.8498
45218.44405958,818.3516,802.6374,894.90845,824.7985,781.28204
45218.44405958,813.91943,803.8461,986.77655,824.3956,778.0586
45218.44405959,816.337,802.23444,996.04395,830.4396,778.0586
45218.44405959,821.1722,800.2198,823.9927,829.6337,890.4762
45218.44405961,823.5897,803.44324,663.6264,832.4542,923.5165
45218.44405961,827.2161,811.0989,811.9048,833.663,782.0879
45218.44405961,831.2454,813.91943,1002.0879,829.6337,624.94507
45218.44405962,832.8571,806.6667,731.7216,838.9011,844.5421
45218.44405962,829.2308,804.65204,474.24908,840.9158,1059.3041
45218.44405963,824.3956,805.8608,772.8205,829.6337,845.7509
45218.44405994,821.978,805.4579,811.0989,826.4103,769.59705
45218.44405994,822.381,805.05493,715.2015,826.4103,744.61536
45218.44405998,823.9927,803.8461,850.18317,825.6044,680.9524
45218.44405998,825.6044,802.6374,970.65936,826.8132,594.7253
45218.44405999,827.619,804.2491,944.87177,828.4249,715.2015
45218.44405999,824.7985,804.2491,749.45056,827.2161,888.0586
45218.44405999,821.1722,803.8461,638.6447,821.5751,787.326
45218.44406000,826.8132,804.65204,880.40295,826.8132,650.7326
45218.44406000,832.8571,801.4286,945.2747,830.84247,721.2454
45218.44406001,832.8571,798.20514,654.7619,832.0513,885.64105
45218.44406001,830.0366,800.2198,836.08057,830.84247,824.3956
45218.44406002,827.619,803.0403,1037.5458,825.2015,699.4872
45218.44406057,823.9927,802.6374,898.93774,827.619,772.01465
45218.44406058,816.7399,798.60803,898.93774,831.2454,786.9231
45218.44406058,821.978,800.6227,909.41394,831.2454,744.61536
45218.44406059,826.4103,801.8315,950.5128,826.8132,743.00366
45218.44406060,822.381,801.4286,834.0659,824.7985,826.4103
45218.44406060,821.978,805.05493,622.9304,823.9927,900.54944
45218.44406060,823.9927,803.8461,745.82416,819.5604,816.337
45218.44406061,828.8278,803.0403,955.34796,821.5751,749.45056
45218.44406061,830.84247,799.81683,781.685,823.9927,853.8095
45218.44406061,826.0073,796.1905,483.11356,823.1868,1033.9194
45218.44406063,820.3663,793.7729,800.2198,817.1429,828.022
45218.44406063,812.3077,791.3553,984.35895,816.337,645.09155
45218.44406095,807.0696,792.96704,790.14655,821.5751,754.68866
45218.44406096,805.8608,792.5641,822.7839,827.2161,753.8828
45218.44406096,800.6227,790.54944,995.2381,821.978,692.23444
45218.44406097,800.2198,793.36993,935.6044,815.9341,766.3736
45218.44406100,806.6667,797.3993,894.5055,823.1868,843.73627
45218.44406101,809.4872,798.60803,908.60803,827.619,803.0403
45218.44406101,808.2784,796.5934,826.8132,821.978,794.17584
45218.44406102,810.293,796.99634,785.31134,814.7253,848.5714
45218.44406103,814.7253,798.20514,541.9414,819.9634,1037.1428
45218.44406103,815.5311,797.3993,599.9634,827.619,1037.9487
45218.44406104,815.5311,796.99634,994.83514,821.978,720.4396
45218.44406104,815.9341,793.7729,855.42126,818.3516,605.6044
45218.44406157,817.9487,795.78754,810.293,819.9634,661.6117
45218.44406159,824.7985,799.81683,987.1795,825.2015,689.81683
45218.44406160,824.3956,796.5934,983.1502,827.2161,680.9524
45218.44406160,824.7985,792.96704,884.43225,828.4249,746.63007
45218.44406161,829.6337,794.17584,876.3736,830.4396,758.71796
45218.44406161,831.2454,798.60803,894.10254,830.84247,765.56775
45218.44406162,832.4542,798.60803,807.47253,829.6337,742.1978
45218.44406162,832.4542,795.38464,615.6777,832.0513,926.337
45218.44406163,830.84247,793.7729,668.0586,834.0659,979.12085
45218.44406163,830.84247,792.1612,914.65204,829.6337,761.9414
45218.44406164,831.6484,793.7729,942.0513,826.4103,733.3333
45218.44406164,830.84247,796.1905,732.1245,823.9927,844.5421
45218.44406193,832.0513,801.4286,516.9597,832.0513,1071.7949
45218.44406193,823.9927,797.8022,887.6557,820.3663,854.61536
45218.44406194,817.1429,792.96704,965.42126,809.4872,664.83514
45218.44406194,815.12823,797.8022,893.2967,809.4872,691.8315
45218.44406196,814.7253,799.81683,955.34796,806.6667,681.3553
45218.44406197,815.12823,800.2198,919.4872,804.2491,720.0366
45218.44406199,812.71063,798.60803,910.6227,799.011,778.0586
45218.44406200,813.5165,798.20514,679.34064,804.65204,979.92676
45218.44406200,812.3077,803.8461,768.3883,808.68134,901.3553
45218.44406201,811.0989,803.8461,1043.5897,803.44324,655.56775
45218.44406201,808.68134,800.6227,877.98535,800.6227,785.7143
45218.44406203,800.2198,798.60803,802.6374,793.7729,839.304
45218.44406265,797.3993,800.6227,982.3443,790.14655,705.12823
45218.44406265,801.02563,802.6374,1013.7729,796.5934,684.17584
45218.44406266,811.0989,804.2491,870.7326,801.8315,753.47986
45218.44406266,811.9048,805.05493,842.9304,798.60803,732.52747
45218.44406266,801.02563,801.4286,943.2601,790.54944,697.0696
45218.44406267,797.3993,794.17584,976.7033,786.1172,736.55676
45218.44406267,801.4286,800.6227,733.3333,790.54944,925.9341
45218.44406267,798.60803,808.2784,583.44324,793.36993,1033.9194
45218.44406269,795.38464,806.26373,929.5604,787.326,788.1319
45218.44406269,799.41394,810.293,979.92676,786.52014,739.3773
45218.44406269,796.5934,815.5311,730.9158,792.5641,917.8755
45218.44406269,801.8315,817.1429,803.8461,799.011,909.81683
45218.44406308,808.2784,815.9341,1012.5641,801.02563,738.1685
45218.44406308,809.4872,809.0842,913.44324,805.8608,724.87177
45218.44406309,801.02563,806.6667,779.2674,805.05493,800.2198
45218.44406309,790.14655,815.9341,866.30035,790.14655,757.1062
45218.44406310,787.72894,819.5604,985.9707,781.28204,695.05493
45218.44406310,775.2381,807.8755,911.4286,775.64105,807.0696
45218.44406311,765.9707,799.81683,711.5751,772.8205,994.83514
45218.44406311,771.6117,802.6374,819.5604,786.1172,872.74725
45218.44406314,773.6264,801.02563,1012.5641,786.1172,608.8278
45218.44406314,768.3883,802.23444,877.98535,774.83514,679.34064
45218.44406314,768.7912,804.65204,872.3443,774.0293,810.696
45218.44406315,767.5824,803.44324,951.7216,776.4469,730.5128
45218.44406403,765.56775,806.26373,967.8388,775.2381,668.0586
45218.44406404,773.6264,810.293,855.42126,779.67035,760.32965
45218.44406404,785.7143,815.9341,813.5165,788.93774,778.0586
45218.44406405,797.3993,817.1429,924.7253,796.5934,744.21246
45218.44406405,803.0403,814.3223,941.2454,798.60803,725.6777
45218.44406406,792.96704,810.293,737.3626,796.1905,928.7546
45218.44406406,782.8938,808.68134,496.8132,800.6227,1160.4396
45218.44406407,780.4762,805.8608,855.82416,796.5934,880.80585
45218.44406407,790.14655,800.6227,1025.0549,794.9817,690.6227
45218.44406409,797.8022,799.011,796.1905,803.44324,877.98535
45218.44406409,786.52014,802.23444,796.99634,797.3993,887.6557
45218.44406410,781.28204,808.68134,1005.31134,788.5348,745.82416
45218.44406465,798.20514,816.7399,971.8681,804.65204,738.97437
45218.44406466,806.6667,815.12823,785.7143,811.9048,778.0586
45218.44406466,796.1905,805.4579,842.9304,800.6227,788.1319
45218.44406468,792.96704,802.23444,1013.36993,799.011,758.315
45218.44406468,807.47253,804.2491,957.76556,807.0696,769.59705
45218.44406469,807.8755,802.23444,754.2857,811.9048,874.7619
45218.44406469,801.8315,794.9817,650.7326,806.6667,836.08057
45218.44406470,805.05493,791.75824,712.7839,801.8315,761.9414
45218.44406470,807.47253,795.78754,742.6007,800.6227,775.64105
45218.44406471,819.9634,800.6227,520.58606,817.1429,998.86444
45218.44406475,821.1722,801.8315,588.68134,823.1868,976.30035
45218.44406476,813.5165,798.20514,972.27106,811.0989,686.1905
45218.44406516,815.9341,794.57874,912.6374,812.3077,747.4359
45218.44406517,821.978,797.3993,893.69965,813.5165,806.26373
45218.44406517,828.022,801.02563,997.6557,815.5311,778.46155
45218.44406517,827.619,800.2198,998.0586,814.7253,734.1392
45218.44406519,820.7692,801.4286,866.30035,813.1135,786.1172
45218.44406519,818.3516,800.6227,701.9048,817.5458,885.2381
