timestamps,TP9,AF7,AF8,TP10,Right AUX
45211.43667925,809.0842,775.64105,815.9341,804.65204,889.2674
45211.43667925,800.2198,750.65936,806.26373,831.2454,792.96704
45211.43667926,808.68134,522.1978,802.6374,817.1429,1015.38464
45211.43667927,829.6337,665.2381,796.5934,799.81683,954.94507
45211.43667927,826.4103,917.8755,791.75824,803.44324,748.24176
45211.43667962,813.5165,673.69965,801.8315,794.9817,830.4396
45211.43667963,812.71063,700.293,806.26373,786.1172,669.67035
45211.43667963,817.5458,863.47986,803.44324,811.9048,524.61536
45211.43667963,811.9048,866.30035,806.6667,812.71063,570.54944
45211.43667963,803.0403,635.42126,801.02563,813.91943,818.7546
45211.43667964,812.3077,536.7033,810.293,833.2601,925.9341
45211.43667964,816.337,767.5824,826.8132,810.696,872.74725
45211.43667964,808.2784,875.9707,815.9341,809.4872,765.56775
45211.43667964,807.0696,648.71796,805.4579,808.2784,810.293
45211.43667964,802.6374,576.1905,803.44324,778.86444,974.68866
45211.43667965,790.14655,891.685,797.8022,775.2381,805.05493
45211.43667965,789.34064,902.96704,799.011,806.6667,736.9597
45211.43667999,794.57874,726.08057,799.81683,811.0989,854.21246
45211.43668000,799.011,798.20514,805.4579,814.3223,865.4945
45211.43668000,808.68134,902.1612,800.6227,799.011,757.1062
45211.43668000,809.89014,777.25275,792.96704,788.1319,744.61536
45211.43668001,799.011,667.6557,806.6667,797.8022,772.01465
45211.43668001,793.7729,674.10254,813.1135,791.3553,822.381
45211.43668001,817.9487,736.1539,811.50183,801.8315,915.4579
45211.43668001,825.6044,715.2015,804.65204,817.5458,906.5934
45211.43668002,829.2308,682.96704,802.6374,819.9634,1008.5348
45211.43668002,838.0952,815.12823,807.47253,808.68134,860.2564
45211.43668002,815.5311,862.27106,807.47253,796.99634,615.2747
45211.43668003,794.17584,638.6447,803.8461,792.1612,714.3956
45211.43668081,788.5348,485.1282,804.65204,815.9341,1087.1062
45211.43668082,811.50183,781.28204,807.8755,815.5311,948.49817
45211.43668082,835.6777,929.15753,804.2491,796.99634,582.6374
45211.43668083,830.0366,666.04395,806.6667,803.44324,689.011
45211.43668084,818.3516,631.39197,803.8461,790.9524,792.5641
45211.43668084,812.71063,778.0586,805.8608,826.0073,806.6667
45211.43668086,818.3516,760.7326,801.02563,820.7692,853.8095
45211.43668086,827.619,599.15753,793.36993,798.20514,968.24176
45211.43668086,819.5604,612.8571,799.011,819.5604,975.09155
45211.43668087,826.0073,917.47253,800.2198,811.9048,728.9011
45211.43668087,828.8278,844.94507,798.60803,807.0696,653.95605
45211.43668088,817.1429,718.8278,796.5934,799.011,646.7033
45211.43668141,823.9927,761.53845,792.1612,793.36993,635.82416
45211.43668141,821.1722,823.9927,790.9524,795.38464,672.0879
45211.43668142,817.1429,755.4945,790.9524,785.7143,755.09155
45211.43668142,803.44324,655.56775,797.3993,823.9927,792.1612
45211.43668144,807.8755,752.674,799.41394,844.1392,749.0476
45211.43668144,830.0366,732.52747,797.8022,802.23444,747.8388
45211.43668145,818.3516,675.7143,799.81683,759.12085,719.2308
45211.43668145,797.3993,481.50183,804.2491,738.5714,917.47253
45211.43668146,792.1612,654.7619,804.2491,789.7436,1108.8645
45211.43668146,799.011,1012.96704,795.38464,815.12823,809.4872
45211.43668146,805.4579,826.8132,789.7436,788.93774,735.7509
45211.43668147,801.8315,691.02563,792.96704,786.9231,873.5531
45211.43668177,826.4103,779.2674,799.41394,786.9231,771.2088
45211.43668178,826.8132,866.7033,809.4872,771.2088,612.0513
45211.43668179,775.2381,656.77655,814.7253,792.96704,773.22345
45211.43668179,783.69965,617.6923,813.91943,756.7033,944.0659
45211.43668181,809.0842,837.28937,802.23444,758.71796,830.0366
45211.43668181,805.8608,776.04395,787.326,814.7253,827.619
45211.43668182,805.05493,580.2198,793.36993,804.65204,997.6557
45211.43668182,780.07324,551.2088,814.3223,801.4286,1184.2124
45211.43668182,764.7619,904.9817,814.7253,796.5934,882.8205
45211.43668183,778.0586,903.36993,805.4579,802.23444,710.3663
45211.43668183,783.2967,740.989,806.6667,775.2381,791.3553
45211.43668183,783.69965,798.60803,792.5641,755.89746,760.32965
45211.43668214,782.0879,812.71063,790.54944,801.02563,633.00366
45211.43668214,777.6557,716.0073,807.8755,829.2308,572.5641
45211.43668215,757.50916,678.5348,807.8755,791.75824,623.3333
45211.43668215,786.1172,765.56775,805.05493,779.67035,656.77655
45211.43668215,811.9048,810.293,801.8315,817.9487,662.4176
45211.43668215,788.93774,687.3993,793.7729,814.3223,788.1319
45211.43668216,787.72894,549.19415,797.3993,807.0696,1054.4689
45211.43668216,800.6227,785.31134,805.8608,796.5934,942.4542
45211.43668216,809.4872,884.83514,799.41394,799.41394,744.21246
45211.43668216,838.0952,706.337,801.4286,809.89014,921.50183
45211.43668216,832.0513,698.68134,808.2784,807.0696,857.8388
45211.43668218,817.1429,742.1978,801.4286,798.60803,720.84247
45211.43668284,844.1392,799.011,796.5934,778.46155,689.41394
45211.43668284,846.55676,729.707,801.02563,815.9341,691.02563
45211.43668285,808.68134,492.78387,804.65204,831.2454,1050.4396
45211.43668285,830.4396,776.4469,797.8022,757.50916,1002.0879
45211.43668287,853.8095,981.13556,787.326,778.86444,672.8938
45211.43668288,830.4396,635.82416,796.99634,836.4835,896.1172
45211.43668288,831.2454,603.9927,803.8461,815.12823,1068.1685
45211.43668288,848.97437,894.10254,790.9524,804.2491,739.3773
45211.43668289,848.97437,866.7033,791.3553,787.72894,600.3663
45211.43668289,842.9304,707.9487,810.293,803.8461,840.10986
45211.43668289,822.381,743.4066,813.5165,833.2601,859.0476
45211.43668291,826.4103,784.90845,809.89014,795.38464,776.04395
45211.43668331,831.2454,744.21246,808.68134,780.07324,788.93774
45211.43668331,840.10986,707.1429,804.2491,803.8461,773.22345
45211.43668331,854.61536,768.3883,803.44324,793.7729,709.5604
45211.43668332,859.85345,838.9011,799.81683,812.3077,617.6923
45211.43668332,860.65936,747.03296,791.3553,821.1722,696.6667
45211.43668332,846.9597,632.6007,796.1905,823.9927,787.72894
45211.43668332,826.8132,693.0403,810.293,828.8278,788.93774
45211.43668332,837.6923,820.3663,812.71063,819.15753,669.67035
45211.43668333,836.4835,718.8278,805.05493,792.1612,633.4066
45211.43668333,816.337,608.022,798.60803,794.9817,869.5238
45211.43668333,834.0659,830.4396,793.36993,826.0073,844.5421
45211.43668333,834.0659,846.9597,796.5934,768.7912,756.7033
45211.43668400,819.15753,660,799.011,764.7619,823.9927
45211.43668400,830.4396,643.0769,796.1905,821.1722,867.1062
45211.43668400,836.4835,853.4066,790.14655,801.4286,762.74725
45211.43668402,838.49817,948.0952,786.52014,796.99634,666.04395
45211.43668402,839.707,719.2308,782.49084,779.2674,810.293
45211.43668403,807.0696,636.63007,783.69965,774.83514,957.76556
45211.43668405,810.293,791.75824,769.59705,821.1722,799.41394
45211.43668405,826.4103,888.46155,770.80585,822.7839,657.98535
45211.43668405,819.5604,653.1502,799.81683,791.3553,823.1868
45211.43668406,810.293,619.304,815.12823,772.01465,1019.81683
45211.43668406,811.0989,948.0952,815.12823,775.64105,782.49084
45211.43668406,831.6484,845.7509,808.2784,802.6374,666.8498
45211.43668449,843.3333,778.0586,801.02563,786.1172,789.7436
45211.43668449,832.8571,831.6484,790.9524,782.49084,826.0073
45211.43668450,824.3956,824.7985,789.34064,803.8461,743.4066
45211.43668450,821.978,738.1685,798.60803,814.7253,695.4579
45211.43668450,819.5604,677.326,801.4286,821.1722,832.4542
45211.43668451,830.4396,736.1539,798.60803,792.5641,948.9011
45211.43668451,840.10986,763.95605,804.65204,774.83514,940.0366
45211.43668451,818.7546,775.64105,796.1905,793.36993,948.0952
45211.43668451,780.87915,534.2857,789.7436,797.8022,1128.2051
45211.43668453,790.54944,644.68866,804.2491,796.99634,1158.8279
45211.43668453,807.47253,1033.1135,812.3077,794.9817,774.43225
45211.43668453,805.05493,792.5641,808.68134,787.326,853.4066
45211.43668515,824.3956,678.5348,801.02563,792.1612,980.32965
45211.43668516,831.6484,872.3443,796.99634,801.4286,688.60803
45211.43668516,790.9524,859.0476,793.36993,812.3077,637.4359
45211.43668517,767.98535,720.84247,790.54944,788.93774,758.71796
45211.43668517,784.10254,713.9927,792.96704,796.1905,721.6484
45211.43668517,794.9817,769.19415,794.17584,800.2198,747.03296
45211.43668519,806.6667,741.79486,791.3553,809.4872,790.14655
45211.43668519,816.7399,598.7546,790.14655,824.3956,950.9158
45211.43668521,798.60803,558.86444,797.3993,815.5311,1167.6923
45211.43668521,785.7143,902.1612,798.60803,797.8022,786.9231
45211.43668522,803.8461,945.6777,794.57874,784.10254,618.49817
45211.43668522,812.3077,767.98535,795.78754,799.81683,764.35895
45211.43668560,790.14655,811.50183,798.60803,806.26373,753.47986
45211.43668561,777.25275,861.4652,799.011,812.3077,650.32965
45211.43668563,785.7143,778.46155,793.36993,801.02563,721.2454
45211.43668564,783.2967,753.47986,793.7729,787.326,854.61536
45211.43668564,781.685,751.4652,803.0403,790.9524,759.92676
45211.43668565,774.43225,696.26373,806.6667,800.2198,730.9158
45211.43668565,751.8681,684.17584,807.47253,795.78754,748.6447
45211.43668565,758.71796,569.7436,806.6667,792.5641,908.60803
45211.43668566,753.8828,779.67035,806.26373,809.0842,855.0183
45211.43668566,751.06226,977.50916,801.02563,801.4286,677.326
45211.43668566,761.13556,763.1502,798.60803,796.99634,856.63007
45211.43668567,743.8095,698.2784,802.23444,823.1868,1012.1612
45211.43668600,758.71796,833.2601,804.65204,831.6484,906.1905
45211.43668601,774.0293,906.1905,801.8315,811.9048,661.6117
45211.43668601,774.83514,731.7216,803.44324,809.89014,809.89014
45211.43668601,788.93774,671.28204,807.8755,829.6337,1084.6886
45211.43668602,816.337,944.4689,795.78754,844.1392,892.8938
